decade,word,tf
1850-1900,failur,0.00021454623471358077
1850-1900,fair,0.00042909246942716153
1850-1900,fall,0.00021454623471358077
1850-1900,falmouth,0.00021454623471358077
1850-1900,fame,0.00021454623471358077
1850-1900,famili,0.001072731173567904
1850-1900,far,0.00021454623471358077
1850-1900,farewel,0.00042909246942716153
1850-1900,farm,0.00021454623471358077
1850-1900,farmer,0.00021454623471358077
1850-1900,fay,0.00021454623471358077
1850-1900,featur,0.00042909246942716153
1850-1900,febri,0.00021454623471358077
1850-1900,felix,0.00021454623471358077
1850-1900,fellowship,0.00021454623471358077
1850-1900,femal,0.00021454623471358077
1850-1900,fenwick,0.00021454623471358077
1850-1900,festiv,0.00042909246942716153
1850-1900,fete,0.00021454623471358077
1850-1900,feugh,0.00021454623471358077
1850-1900,fiction,0.00042909246942716153
1850-1900,field,0.00021454623471358077
1850-1900,fifti,0.00021454623471358077
1850-1900,file,0.00021454623471358077
1850-1900,final,0.00042909246942716153
1850-1900,financi,0.00021454623471358077
1850-1900,fincham,0.00021454623471358077
1850-1900,find,0.00021454623471358077
1850-1900,fine,0.00021454623471358077
1850-1900,firm,0.00021454623471358077
1850-1900,first,0.004505470928985196
1850-1900,five,0.00021454623471358077
1850-1900,flyleaf,0.001072731173567904
1850-1900,fold,0.001072731173567904
1850-1900,folder,0.00021454623471358077
1850-1900,follow,0.0006436387041407423
1850-1900,foot,0.002145462347135808
1850-1900,footnot,0.00021454623471358077
1850-1900,ford,0.00021454623471358077
1850-1900,foreign,0.0008581849388543231
1850-1900,foresight,0.00021454623471358077
1850-1900,form,0.0006436387041407423
1850-1900,formerli,0.0006436387041407423
1850-1900,fort,0.0006436387041407423
1850-1900,forthcom,0.00021454623471358077
1850-1900,forward,0.00021454623471358077
1850-1900,foster,0.00021454623471358077
1850-1900,found,0.00042909246942716153
1850-1900,fourth,0.00021454623471358077
1850-1900,fox,0.00021454623471358077
1850-1900,franc,0.0006436387041407423
1850-1900,franci,0.00042909246942716153
1850-1900,frederick,0.00021454623471358077
1850-1900,free,0.001930916112422227
1850-1900,freel,0.00021454623471358077
1850-1900,french,0.001072731173567904
1850-1900,friday,0.00021454623471358077
1850-1900,friedrich,0.00042909246942716153
1850-1900,friend,0.0006436387041407423
1850-1900,front,0.006221840806693842
1850-1900,full,0.00021454623471358077
1850-1900,fund,0.00021454623471358077
1850-1900,furnival,0.00021454623471358077
1850-1900,für,0.00021454623471358077
1850-1900,ga,0.00021454623471358077
1850-1900,gaelic,0.00021454623471358077
1850-1900,gal,0.00042909246942716153
1850-1900,garrawalt,0.00021454623471358077
1850-1900,gatton,0.00021454623471358077
1850-1900,gaudin,0.00021454623471358077
1850-1900,gazett,0.0006436387041407423
1850-1900,genealog,0.0006436387041407423
1850-1900,gener,0.011585496674533362
1850-1900,geograph,0.00042909246942716153
1850-1900,geographi,0.00021454623471358077
1850-1900,geographisch,0.00021454623471358077
1850-1900,georef,0.00021454623471358077
1850-1900,georg,0.0008581849388543231
1850-1900,german,0.00042909246942716153
1850-1900,germani,0.00021454623471358077
1850-1900,gilli,0.00021454623471358077
1850-1900,gilt,0.0006436387041407423
1850-1900,girl,0.00021454623471358077
1850-1900,give,0.0006436387041407423
1850-1900,given,0.00021454623471358077
1850-1900,gladiat,0.00021454623471358077
1850-1900,gladston,0.00021454623471358077
1850-1900,glasgow,0.0015018236429950654
1850-1900,glen,0.00021454623471358077
1850-1900,glenco,0.00021454623471358077
1850-1900,glenorchi,0.00021454623471358077
1850-1900,glimps,0.00042909246942716153
1850-1900,globe,0.00042909246942716153
1850-1900,gloucest,0.00021454623471358077
1850-1900,god,0.00021454623471358077
1850-1900,goeth,0.00021454623471358077
1850-1900,goldsmith,0.00021454623471358077
1850-1900,goncourt,0.00042909246942716153
1850-1900,good,0.00021454623471358077
1850-1900,gospel,0.0006436387041407423
1850-1900,govern,0.0006436387041407423
1850-1900,graeca,0.00021454623471358077
1850-1900,graham,0.00021454623471358077
1850-1900,grammar,0.00042909246942716153
1850-1900,grant,0.00042909246942716153
1850-1900,grate,0.00021454623471358077
1850-1900,gravenhurst,0.00021454623471358077
1850-1900,great,0.00042909246942716153
1850-1900,greek,0.00021454623471358077
1850-1900,green,0.00042909246942716153
1850-1900,grimm,0.00042909246942716153
1850-1900,grot,0.00021454623471358077
1850-1900,grove,0.00021454623471358077
1850-1900,guano,0.00021454623471358077
1850-1900,guardian,0.00042909246942716153
1850-1900,guid,0.0008581849388543231
1850-1900,guild,0.00042909246942716153
1850-1900,guthri,0.00042909246942716153
1850-1900,hae,0.00021454623471358077
1850-1900,half,0.0015018236429950654
1850-1900,halifax,0.00021454623471358077
1850-1900,halkett,0.00021454623471358077
1850-1900,hall,0.0006436387041407423
1850-1900,halliday,0.00042909246942716153
1850-1900,halm,0.00021454623471358077
1850-1900,halv,0.00021454623471358077
1850-1900,hame,0.00042909246942716153
1850-1900,hamilton,0.0008581849388543231
1850-1900,handbook,0.0006436387041407423
1850-1900,happen,0.00021454623471358077
1850-1900,harp,0.00021454623471358077
1850-1900,harri,0.00021454623471358077
1850-1900,harrison,0.00021454623471358077
1850-1900,hart,0.00021454623471358077
1850-1900,harvard,0.00021454623471358077
1850-1900,hat,0.00021454623471358077
1850-1900,hath,0.00021454623471358077
1850-1900,haymarket,0.00042909246942716153
1850-1900,head,0.0027891010512765503
1850-1900,health,0.00042909246942716153
1850-1900,heartsom,0.00021454623471358077
1850-1900,heathcot,0.00042909246942716153
1850-1900,heatley,0.00021454623471358077
1850-1900,heb,0.0006436387041407423
1850-1900,helen,0.00042909246942716153
1850-1900,help,0.00021454623471358077
1850-1900,henri,0.0015018236429950654
1850-1900,henrik,0.00021454623471358077
1850-1900,hepburn,0.00021454623471358077
1850-1900,herbert,0.00021454623471358077
1850-1900,hereford,0.00021454623471358077
1850-1900,hertz,0.00021454623471358077
1850-1900,hetherington,0.00021454623471358077
1850-1900,heylipol,0.00021454623471358077
1850-1900,hieland,0.00021454623471358077
1850-1900,high,0.00021454623471358077
1850-1900,highland,0.00021454623471358077
1850-1900,hinedo,0.00021454623471358077
1850-1900,hippopotamu,0.00021454623471358077
1850-1900,histoir,0.00021454623471358077
1850-1900,histor,0.00021454623471358077
1850-1900,histori,0.001072731173567904
1850-1900,historian,0.00021454623471358077
1850-1900,hodgson,0.00021454623471358077
1850-1900,holograph,0.00021454623471358077
1850-1900,home,0.00042909246942716153
1850-1900,honey,0.00021454623471358077
1850-1900,honour,0.00021454623471358077
1850-1900,hood,0.00021454623471358077
1850-1900,hope,0.00021454623471358077
1850-1900,hotel,0.00021454623471358077
1850-1900,hour,0.00042909246942716153
1850-1900,hous,0.001072731173567904
1850-1900,howard,0.00021454623471358077
1850-1900,hugh,0.00042909246942716153
1850-1900,human,0.00042909246942716153
1850-1900,humour,0.00021454623471358077
1850-1900,humphrey,0.00021454623471358077
1850-1900,hundr,0.00021454623471358077
1850-1900,hunt,0.00042909246942716153
1850-1900,huntington,0.00021454623471358077
1850-1900,huot,0.00042909246942716153
1850-1900,hurlbut,0.00021454623471358077
1850-1900,husband,0.00021454623471358077
1850-1900,hymn,0.00042909246942716153
1850-1900,hyndman,0.00021454623471358077
1850-1900,iceland,0.00021454623471358077
1850-1900,ii,0.001072731173567904
1850-1900,iii,0.001930916112422227
1850-1900,illustr,0.0034327397554172923
1850-1900,immedi,0.00021454623471358077
1850-1900,immigr,0.00021454623471358077
1850-1900,impenetr,0.00021454623471358077
1850-1900,imprint,0.001930916112422227
1850-1900,inadequaci,0.00021454623471358077
1850-1900,incid,0.00021454623471358077
1850-1900,includ,0.00815275691911607
1850-1900,incomplet,0.0006436387041407423
1850-1900,incorpor,0.0008581849388543231
1850-1900,indebted,0.00021454623471358077
1850-1900,index,0.005363655867839519
1850-1900,india,0.00042909246942716153
1850-1900,individu,0.00042909246942716153
1850-1900,induc,0.00021454623471358077
1850-1900,inflamm,0.00021454623471358077
1850-1900,inform,0.00042909246942716153
1850-1900,initia,0.00021454623471358077
1850-1900,ink,0.0006436387041407423
1850-1900,inkstamp,0.0008581849388543231
1850-1900,inquiri,0.00021454623471358077
1850-1900,inscrib,0.0008581849388543231
1850-1900,inscript,0.005149109633125939
1850-1900,insert,0.001072731173567904
1850-1900,inspector,0.00021454623471358077
1850-1900,institut,0.0008581849388543231
1850-1900,instructor,0.00021454623471358077
1850-1900,insularum,0.00021454623471358077
1850-1900,insurg,0.00021454623471358077
1850-1900,interior,0.00042909246942716153
1850-1900,interleav,0.00042909246942716153
1850-1900,intern,0.00021454623471358077
1850-1900,introduct,0.001072731173567904
1850-1900,introductori,0.00021454623471358077
1850-1900,invas,0.00021454623471358077
1850-1900,invercauld,0.00021454623471358077
1850-1900,invit,0.00021454623471358077
1850-1900,iowa,0.00021454623471358077
1850-1900,ireland,0.00021454623471358077
1850-1900,irish,0.00021454623471358077
1850-1900,isa,0.0008581849388543231
1850-1900,isabella,0.00042909246942716153
1850-1900,island,0.00021454623471358077
1850-1900,issn,0.00021454623471358077
1850-1900,issu,0.0034327397554172923
1850-1900,istorii,0.00021454623471358077
1850-1900,item,0.012443681613387684
1850-1900,iv,0.0017163698777086461
1850-1900,ix,0.0006436387041407423
1850-1900,ja,0.00021454623471358077
1850-1900,jacob,0.00021454623471358077
1850-1900,jame,0.0023600085818493884
1850-1900,januari,0.00021454623471358077
1850-1900,javanes,0.00021454623471358077
1850-1900,jean,0.00021454623471358077
1850-1900,jer,0.00021454623471358077
1850-1900,jerom,0.00021454623471358077
1850-1900,jest,0.0006436387041407423
1850-1900,jesu,0.00021454623471358077
1850-1900,jim,0.00021454623471358077
1850-1900,job,0.00042909246942716153
1850-1900,john,0.0032181935207037118
1850-1900,johnston,0.00021454623471358077
1850-1900,joint,0.0068654795108345846
1850-1900,jonah,0.00021454623471358077
1850-1900,jone,0.00042909246942716153
1850-1900,joseph,0.0008581849388543231
1850-1900,josephin,0.00021454623471358077
1850-1900,journal,0.001072731173567904
1850-1900,journalist,0.00021454623471358077
1850-1900,journeyman,0.00021454623471358077
1850-1900,jude,0.00021454623471358077
1850-1900,judicatur,0.00021454623471358077
1850-1900,jule,0.00021454623471358077
1850-1900,juli,0.0006436387041407423
1850-1900,julia,0.00021454623471358077
1850-1900,june,0.0012872774082814847
1850-1900,junior,0.00021454623471358077
1850-1900,juri,0.00021454623471358077
1850-1900,kathleen,0.00021454623471358077
1850-1900,ken,0.00021454623471358077
1850-1900,kensington,0.00042909246942716153
1850-1900,kept,0.00021454623471358077
1850-1900,key,0.00021454623471358077
1850-1900,kindli,0.00042909246942716153
1850-1900,king,0.00042909246942716153
1850-1900,kingdom,0.00021454623471358077
1850-1900,kinnord,0.00021454623471358077
1850-1900,kinross,0.00021454623471358077
1850-1900,kirk,0.00021454623471358077
1850-1900,kling,0.00021454623471358077
1850-1900,knowledg,0.00042909246942716153
1850-1900,kock,0.00021454623471358077
1850-1900,la,0.0006436387041407423
1850-1900,label,0.0006436387041407423
1850-1900,labour,0.0006436387041407423
1850-1900,lack,0.00042909246942716153
1850-1900,ladi,0.00021454623471358077
1850-1900,lassi,0.00021454623471358077
1850-1900,last,0.0012872774082814847
1850-1900,latest,0.00042909246942716153
1850-1900,latin,0.00021454623471358077
1850-1900,latina,0.00021454623471358077
1850-1900,laureat,0.00021454623471358077
1850-1900,law,0.0015018236429950654
1850-1900,lay,0.00021454623471358077
1850-1900,lazi,0.00021454623471358077
1850-1900,le,0.00021454623471358077
1850-1900,leaf,0.0015018236429950654
1850-1900,leaflet,0.0006436387041407423
1850-1900,leagu,0.00021454623471358077
1850-1900,leap,0.00021454623471358077
1850-1900,leav,0.002145462347135808
1850-1900,lectur,0.0008581849388543231
1850-1900,legaci,0.00021454623471358077
1850-1900,legal,0.00021454623471358077
1850-1900,legat,0.00021454623471358077
1850-1900,leigh,0.00021454623471358077
1850-1900,leipzig,0.00021454623471358077
1850-1900,letter,0.0017163698777086461
1850-1900,li,0.00021454623471358077
1850-1900,librari,0.0027891010512765503
1850-1900,libri,0.00021454623471358077
1850-1900,life,0.001072731173567904
1850-1900,light,0.00021454623471358077
1850-1900,like,0.00042909246942716153
1850-1900,limit,0.0006436387041407423
1850-1900,limyra,0.00021454623471358077
1850-1900,lindesiana,0.00021454623471358077
1850-1900,line,0.002145462347135808
1850-1900,lingham,0.00021454623471358077
1850-1900,linn,0.0006436387041407423
1850-1900,lishman,0.00021454623471358077
1850-1900,list,0.001072731173567904
1850-1900,literari,0.0006436387041407423
1850-1900,literatur,0.0006436387041407423
1850-1900,lithograph,0.00021454623471358077
1850-1900,littl,0.00021454623471358077
1850-1900,lizar,0.00042909246942716153
1850-1900,local,0.0006436387041407423
1850-1900,loch,0.00021454623471358077
1850-1900,lochab,0.001072731173567904
1850-1900,lock,0.00021454623471358077
1850-1900,lodg,0.00021454623471358077
1850-1900,london,0.0032181935207037118
1850-1900,longer,0.00021454623471358077
1850-1900,look,0.0006436387041407423
1850-1900,loos,0.00021454623471358077
1850-1900,lord,0.0006436387041407423
1850-1900,lorrequ,0.00021454623471358077
1850-1900,lot,0.00021454623471358077
1850-1900,lothrop,0.00021454623471358077
1850-1900,loui,0.00021454623471358077
1850-1900,louisa,0.0006436387041407423
1850-1900,love,0.00021454623471358077
1850-1900,lower,0.0006436387041407423
1850-1900,lu,0.00021454623471358077
1850-1900,luck,0.00021454623471358077
1850-1900,ludwig,0.00021454623471358077
1850-1900,luke,0.0006436387041407423
1850-1900,lundun,0.00021454623471358077
1850-1900,lxxv,0.00042909246942716153
1850-1900,lxxxii,0.00021454623471358077
1850-1900,lyceum,0.00042909246942716153
1850-1900,lyrism,0.00021454623471358077
1850-1900,macdonald,0.00042909246942716153
1850-1900,macfarlan,0.00021454623471358077
1850-1900,macgibbon,0.00021454623471358077
1850-1900,mackenzi,0.00021454623471358077
1850-1900,maclear,0.00021454623471358077
1850-1900,macruri,0.00021454623471358077
1850-1900,made,0.00021454623471358077
1850-1900,madonna,0.00021454623471358077
1850-1900,madra,0.00021454623471358077
1850-1900,magazin,0.0008581849388543231
1850-1900,maid,0.00021454623471358077
1850-1900,majesti,0.00021454623471358077
1850-1900,malay,0.0006436387041407423
1850-1900,mallock,0.00021454623471358077
1850-1900,man,0.0017163698777086461
1850-1900,manchest,0.00042909246942716153
1850-1900,mani,0.00021454623471358077
1850-1900,manual,0.00021454623471358077
1850-1900,manufactur,0.00021454623471358077
1850-1900,manuscript,0.0055782021025531005
1850-1900,map,0.0023600085818493884
1850-1900,mar,0.00042909246942716153
1850-1900,march,0.001072731173567904
1850-1900,margaret,0.00042909246942716153
1850-1900,mari,0.00042909246942716153
1850-1900,marin,0.00021454623471358077
1850-1900,mark,0.00021454623471358077
1850-1900,markinch,0.00021454623471358077
1850-1900,maroon,0.00021454623471358077
1850-1900,martin,0.00021454623471358077
1850-1900,mask,0.00021454623471358077
1850-1900,mason,0.00021454623471358077
1850-1900,master,0.00042909246942716153
1850-1900,matabel,0.00021454623471358077
1850-1900,matagarda,0.00042909246942716153
1850-1900,materi,0.00021454623471358077
1850-1900,matt,0.001072731173567904
1850-1900,matter,0.00021454623471358077
1850-1900,mauchlin,0.00021454623471358077
1850-1900,mave,0.00021454623471358077
1850-1900,mavor,0.00021454623471358077
1850-1900,may,0.0008581849388543231
1850-1900,mayb,0.00021454623471358077
1850-1900,mckenna,0.00021454623471358077
1850-1900,mcmillan,0.00021454623471358077
1850-1900,medal,0.00021454623471358077
1850-1900,medicin,0.00021454623471358077
1850-1900,meet,0.0006436387041407423
1850-1900,mellow,0.00021454623471358077
1850-1900,member,0.0008581849388543231
1850-1900,memor,0.00021454623471358077
1850-1900,memoranda,0.00021454623471358077
1850-1900,meritori,0.00021454623471358077
1850-1900,method,0.00021454623471358077
1850-1900,michael,0.00021454623471358077
1850-1900,microfich,0.05149109633125939
1850-1900,microfilm,0.0025745548165629693
1850-1900,middl,0.00021454623471358077
1850-1900,middx,0.00021454623471358077
1850-1900,millar,0.00021454623471358077
1850-1900,millennium,0.00021454623471358077
1850-1900,minist,0.00021454623471358077
1850-1900,minut,0.00021454623471358077
1850-1900,misnumb,0.00021454623471358077
1850-1900,miss,0.00042909246942716153
1850-1900,missionari,0.00042909246942716153
1850-1900,mitteilungen,0.00021454623471358077
1850-1900,model,0.00021454623471358077
1850-1900,modern,0.00042909246942716153
1850-1900,monday,0.00021454623471358077
1850-1900,moni,0.00042909246942716153
1850-1900,monmouth,0.00021454623471358077
1850-1900,monogram,0.00042909246942716153
1850-1900,mont,0.0006436387041407423
1850-1900,monthli,0.0008581849388543231
1850-1900,moral,0.00042909246942716153
1850-1900,morier,0.00021454623471358077
1850-1900,morocco,0.00021454623471358077
1850-1900,mother,0.00042909246942716153
1850-1900,motley,0.00021454623471358077
1850-1900,motto,0.00021454623471358077
1850-1900,mount,0.0006436387041407423
1850-1900,mr,0.00021454623471358077
1850-1900,ms,0.00021454623471358077
1850-1900,much,0.0008581849388543231
1850-1900,murchison,0.00021454623471358077
1850-1900,museum,0.0008581849388543231
1850-1900,music,0.00021454623471358077
1850-1900,mystik,0.00021454623471358077
1850-1900,na,0.00021454623471358077
1850-1900,nae,0.00021454623471358077
1850-1900,name,0.001072731173567904
1850-1900,napier,0.00021454623471358077
1850-1900,nation,0.00042909246942716153
1850-1900,natur,0.00042909246942716153
1850-1900,naturel,0.00021454623471358077
1850-1900,navi,0.00021454623471358077
1850-1900,nd,0.00021454623471358077
1850-1900,neg,0.0006436387041407423
1850-1900,nervou,0.00021454623471358077
1850-1900,never,0.00021454623471358077
1850-1900,new,0.001930916112422227
1850-1900,newman,0.00021454623471358077
1850-1900,news,0.00021454623471358077
1850-1900,newspap,0.0015018236429950654
1850-1900,nicht,0.00021454623471358077
1850-1900,nineteenth,0.00021454623471358077
1850-1900,nobl,0.00021454623471358077
1850-1900,nolimu,0.00021454623471358077
1850-1900,noo,0.00021454623471358077
1850-1900,north,0.001072731173567904
1850-1900,northern,0.00021454623471358077
1850-1900,northumberland,0.00042909246942716153
1850-1900,norway,0.00021454623471358077
1850-1900,norwegian,0.00021454623471358077
1850-1900,notabl,0.00021454623471358077
1850-1900,note,0.0017163698777086461
1850-1900,notecard,0.00021454623471358077
1850-1900,notic,0.00021454623471358077
1850-1900,novel,0.00021454623471358077
1850-1900,novemb,0.00021454623471358077
1850-1900,number,0.012443681613387684
1850-1900,nunn,0.00021454623471358077
1850-1900,obedi,0.00021454623471358077
1850-1900,obituari,0.00021454623471358077
1850-1900,observ,0.00021454623471358077
1850-1900,obzor,0.00021454623471358077
1850-1900,occas,0.00021454623471358077
1850-1900,occasion,0.00021454623471358077
1850-1900,octob,0.00021454623471358077
1850-1900,ode,0.00021454623471358077
1850-1900,oeuvr,0.00042909246942716153
1850-1900,offic,0.00042909246942716153
1850-1900,offici,0.00021454623471358077
1850-1900,old,0.0008581849388543231
1850-1900,oldach,0.00021454623471358077
1850-1900,oliv,0.00042909246942716153
1850-1900,one,0.004720017163698777
1850-1900,onto,0.00021454623471358077
1850-1900,oot,0.00042909246942716153
1850-1900,open,0.00021454623471358077
1850-1900,order,0.00021454623471358077
1850-1900,ordnanc,0.00042909246942716153
1850-1900,organ,0.0006436387041407423
1850-1900,orient,0.00021454623471358077
1850-1900,origin,0.0027891010512765503
1850-1900,oslo,0.00021454623471358077
1850-1900,ostalpen,0.00021454623471358077
1850-1900,outshon,0.00021454623471358077
1850-1900,ouvrag,0.00021454623471358077
1850-1900,owner,0.00021454623471358077
1850-1900,ownership,0.00042909246942716153
1850-1900,oxford,0.0006436387041407423
1850-1900,pae,0.00021454623471358077
1850-1900,pagan,0.00021454623471358077
1850-1900,page,0.003861832224844454
1850-1900,pagin,0.00042909246942716153
1850-1900,paisley,0.00042909246942716153
1850-1900,palm,0.00021454623471358077
1850-1900,pansi,0.00021454623471358077
1850-1900,pantomim,0.00021454623471358077
1850-1900,papaci,0.00021454623471358077
1850-1900,paper,0.0023600085818493884
1850-1900,par,0.00042909246942716153
1850-1900,parallel,0.0006436387041407423
1850-1900,pari,0.00042909246942716153
1850-1900,parish,0.00021454623471358077
1850-1900,parishion,0.00021454623471358077
1850-1900,parliament,0.00042909246942716153
1850-1900,parnassu,0.00021454623471358077
1850-1900,part,0.014589143960523493
1850-1900,particular,0.00021454623471358077
1850-1900,particularli,0.00021454623471358077
1850-1900,past,0.0008581849388543231
1850-1900,pastedown,0.003003647285990131
1850-1900,patienc,0.00021454623471358077
1850-1900,paul,0.00042909246942716153
1850-1900,pauper,0.00021454623471358077
1850-1900,pavia,0.00021454623471358077
1850-1900,pay,0.00021454623471358077
1850-1900,peac,0.00021454623471358077
1850-1900,pencil,0.0015018236429950654
1850-1900,pend,0.00021454623471358077
1850-1900,pendleburi,0.00021454623471358077
1850-1900,peninsular,0.00021454623471358077
1850-1900,penni,0.00042909246942716153
1850-1900,pennsylvania,0.00021454623471358077
1850-1900,peopl,0.00021454623471358077
1850-1900,perform,0.00021454623471358077
1850-1900,period,0.0006436387041407423
1850-1900,perth,0.00021454623471358077
1850-1900,peruvian,0.00021454623471358077
1850-1900,peter,0.001072731173567904
1850-1900,petermann,0.00021454623471358077
1850-1900,philip,0.00021454623471358077
1850-1900,philipp,0.00021454623471358077
1850-1900,philippian,0.00021454623471358077
1850-1900,philologi,0.00021454623471358077
1850-1900,philosoph,0.00021454623471358077
1850-1900,philosophi,0.00021454623471358077
1850-1900,photocopi,0.0006436387041407423
1850-1900,photograph,0.001072731173567904
1850-1900,photolithographi,0.00021454623471358077
1850-1900,phrase,0.00021454623471358077
1850-1900,physiqu,0.00021454623471358077
1850-1900,pia,0.00021454623471358077
1850-1900,piccadilli,0.00042909246942716153
1850-1900,pickard,0.00021454623471358077
1850-1900,pierr,0.0006436387041407423
1850-1900,pilgrim,0.00021454623471358077
1850-1900,pink,0.0006436387041407423
1850-1900,pitman,0.00042909246942716153
1850-1900,piu,0.00021454623471358077
1850-1900,place,0.001072731173567904
1850-1900,plain,0.00021454623471358077
1850-1900,plan,0.00042909246942716153
1850-1900,planet,0.00021454623471358077
1850-1900,planinska,0.00021454623471358077
1850-1900,plate,0.0008581849388543231
1850-1900,playbil,0.0012872774082814847
1850-1900,pocket,0.00021454623471358077
1850-1900,poem,0.0008581849388543231
1850-1900,poet,0.00042909246942716153
1850-1900,poetri,0.00042909246942716153
1850-1900,polici,0.0006436387041407423
1850-1900,polit,0.00021454623471358077
1850-1900,politiqu,0.00021454623471358077
1850-1900,poor,0.00021454623471358077
1850-1900,pope,0.00021454623471358077
1850-1900,port,0.00021454623471358077
1850-1900,portion,0.001072731173567904
1850-1900,portrait,0.00042909246942716153
1850-1900,possess,0.00021454623471358077
1850-1900,possibl,0.00021454623471358077
1850-1900,poster,0.00021454623471358077
1850-1900,pp,0.0017163698777086461
1850-1900,practic,0.00042909246942716153
1850-1900,prayest,0.00021454623471358077
1850-1900,preach,0.00021454623471358077
1850-1900,preced,0.00042909246942716153
1850-1900,pref,0.00042909246942716153
1850-1900,prefac,0.0008581849388543231
1850-1900,preliminari,0.00021454623471358077
1850-1900,presbyterian,0.00021454623471358077
1850-1900,present,0.0023600085818493884
1850-1900,presid,0.00021454623471358077
1850-1900,presum,0.00021454623471358077
1850-1900,previou,0.00042909246942716153
1850-1900,price,0.0008581849388543231
1850-1900,primari,0.00021454623471358077
1850-1900,princess,0.00021454623471358077
1850-1900,princip,0.00021454623471358077
1850-1900,principia,0.00021454623471358077
1850-1900,print,0.004505470928985196
1850-1900,prison,0.00042909246942716153
1850-1900,privat,0.001072731173567904
1850-1900,prize,0.00021454623471358077
1850-1900,pro,0.00021454623471358077
1850-1900,probabl,0.00042909246942716153
1850-1900,proceed,0.00042909246942716153
1850-1900,process,0.00021454623471358077
1850-1900,product,0.00021454623471358077
1850-1900,professor,0.00021454623471358077
1850-1900,programm,0.0006436387041407423
1850-1900,programmat,0.01137095043981978
1850-1900,progress,0.00042909246942716153
1850-1900,project,0.01137095043981978
1850-1900,promot,0.00021454623471358077
1850-1900,prophet,0.00021454623471358077
1850-1900,prose,0.00021454623471358077
1850-1900,prospectu,0.00021454623471358077
1850-1900,prosper,0.00021454623471358077
1850-1900,prov,0.00021454623471358077
1850-1900,proven,0.001930916112422227
1850-1900,provinc,0.00021454623471358077
1850-1900,proxim,0.00021454623471358077
1850-1900,prussion,0.00021454623471358077
1850-1900,ps,0.001930916112422227
1850-1900,psalm,0.00021454623471358077
1850-1900,psalter,0.00042909246942716153
1850-1900,pseud,0.0008581849388543231
1850-1900,pseudonym,0.00021454623471358077
1850-1900,pt,0.0017163698777086461
1850-1900,public,0.0012872774082814847
1850-1900,publico,0.00021454623471358077
1850-1900,publish,0.007509118214975327
1850-1900,purchas,0.00042909246942716153
1850-1900,purpos,0.00021454623471358077
1850-1900,put,0.00021454623471358077
1850-1900,quarterli,0.00021454623471358077
1850-1900,queen,0.00021454623471358077
1850-1900,raamalukogu,0.00021454623471358077
1850-1900,racer,0.00021454623471358077
1850-1900,ragazzoni,0.00021454623471358077
1850-1900,rand,0.00021454623471358077
1850-1900,randolph,0.00021454623471358077
1850-1900,rapid,0.00021454623471358077
1850-1900,ravenelia,0.00042909246942716153
1850-1900,ravenna,0.00021454623471358077
1850-1900,read,0.0034327397554172923
1850-1900,reader,0.00021454623471358077
1850-1900,realiz,0.00021454623471358077
1850-1900,realli,0.00021454623471358077
1850-1900,rear,0.00042909246942716153
1850-1900,receiv,0.00021454623471358077
1850-1900,recent,0.0006436387041407423
1850-1900,record,0.011800042909246944
1850-1900,recto,0.001072731173567904
1850-1900,red,0.00042909246942716153
1850-1900,refer,0.0034327397554172923
1850-1900,reform,0.00021454623471358077
1850-1900,regard,0.00042909246942716153
1850-1900,reginald,0.00021454623471358077
1850-1900,regul,0.00021454623471358077
1850-1900,reid,0.00021454623471358077
1850-1900,reissu,0.0034327397554172923
1850-1900,rel,0.00021454623471358077
1850-1900,relat,0.0008581849388543231
1850-1900,religi,0.00021454623471358077
1850-1900,religion,0.00021454623471358077
1850-1900,remain,0.00021454623471358077
1850-1900,remark,0.00021454623471358077
1850-1900,remedi,0.00021454623471358077
1850-1900,reminisc,0.00021454623471358077
1850-1900,renfrewshir,0.00021454623471358077
1850-1900,report,0.0012872774082814847
1850-1900,represent,0.00021454623471358077
1850-1900,reprint,0.003003647285990131
1850-1900,reproduct,0.00042909246942716153
1850-1900,republish,0.00021454623471358077
1850-1900,request,0.00042909246942716153
1850-1900,rerum,0.00021454623471358077
1850-1900,research,0.00021454623471358077
1850-1900,reserv,0.00021454623471358077
1850-1900,resid,0.00021454623471358077
1850-1900,resort,0.00042909246942716153
1850-1900,reston,0.00021454623471358077
1850-1900,result,0.00042909246942716153
1850-1900,retir,0.00021454623471358077
1850-1900,return,0.00042909246942716153
1850-1900,rev,0.0006436387041407423
1850-1900,revers,0.00042909246942716153
1850-1900,review,0.00021454623471358077
1850-1900,revis,0.00021454623471358077
1850-1900,revolutionari,0.00021454623471358077
1850-1900,rhine,0.00021454623471358077
1850-1900,rhyme,0.00021454623471358077
1850-1900,richard,0.0006436387041407423
1850-1900,ricket,0.00021454623471358077
1850-1900,rifl,0.00021454623471358077
1850-1900,right,0.00042909246942716153
1850-1900,riiklik,0.00021454623471358077
1850-1900,rin,0.00021454623471358077
1850-1900,ring,0.00021454623471358077
1850-1900,rita,0.00021454623471358077
1850-1900,river,0.00021454623471358077
1850-1900,rn,0.0006436387041407423
1850-1900,road,0.00021454623471358077
1850-1900,roarin,0.00021454623471358077
1850-1900,rob,0.00021454623471358077
1850-1900,robert,0.0012872774082814847
1850-1900,robertson,0.00021454623471358077
1850-1900,robin,0.00021454623471358077
1850-1900,robina,0.00021454623471358077
1850-1900,rock,0.00021454623471358077
1850-1900,rocki,0.00021454623471358077
