decade,word,tf
1950-2000,tin,1
1950-2000,tinderbox,1
1950-2000,tine,1
1950-2000,tip,3
1950-2000,tirana,1
1950-2000,tirol,1
1950-2000,tit,1
1950-2000,titan,1
1950-2000,tithonu,1
1950-2000,titl,2308
1950-2000,titlepag,8
1950-2000,titu,1
1950-2000,tm,1
1950-2000,tma,3
1950-2000,tod,1
1950-2000,toda,1
1950-2000,today,3
1950-2000,toddler,1
1950-2000,toelicht,1
1950-2000,tofani,1
1950-2000,togeth,9
1950-2000,toher,1
1950-2000,tokyo,10
1950-2000,told,1
1950-2000,toler,1
1950-2000,toll,1
1950-2000,tolstoy,1
1950-2000,tom,11
1950-2000,toma,1
1950-2000,tomb,4
1950-2000,tome,1
1950-2000,tommi,1
1950-2000,tomorrow,1
1950-2000,tomuschat,1
1950-2000,tonbridg,1
1950-2000,tondal,3
1950-2000,tongu,3
1950-2000,toni,5
1950-2000,tonson,2
1950-2000,tool,2
1950-2000,toomer,1
1950-2000,top,5
1950-2000,topic,4
1950-2000,tor,1
1950-2000,torfaen,1
1950-2000,tori,1
1950-2000,torino,2
1950-2000,toronto,11
1950-2000,torr,2
1950-2000,toshokan,2
1950-2000,tossi,1
1950-2000,total,3
1950-2000,touch,1
1950-2000,tough,1
1950-2000,touki,1
1950-2000,toulon,1
1950-2000,toulous,2
1950-2000,tour,10
1950-2000,tourism,5
1950-2000,tourist,3
1950-2000,tourment,1
1950-2000,tournai,1
1950-2000,tournier,1
1950-2000,toward,2
1950-2000,tower,4
1950-2000,town,17
1950-2000,towneley,1
1950-2000,townsfolk,1
1950-2000,townshend,1
1950-2000,toy,4
1950-2000,tozer,1
1950-2000,tra,1
1950-2000,trace,4
1950-2000,tract,1
1950-2000,tractor,2
1950-2000,traddodwyd,1
1950-2000,trade,41
1950-2000,trader,1
1950-2000,tradit,20
1950-2000,traditionnel,2
1950-2000,traduct,2
1950-2000,traduit,1
1950-2000,traffic,3
1950-2000,trafzer,1
1950-2000,tragara,7
1950-2000,tragedi,1
1950-2000,tragisch,1
1950-2000,trail,1
1950-2000,train,26
1950-2000,trainer,2
1950-2000,trainspot,1
1950-2000,trajectori,1
1950-2000,tramway,2
1950-2000,transact,3
1950-2000,transco,1
1950-2000,transcript,5
1950-2000,transderm,1
1950-2000,transfer,4
1950-2000,transform,4
1950-2000,transit,6
1950-2000,transl,1
1950-2000,translat,233
1950-2000,transliter,2
1950-2000,transmiss,2
1950-2000,transmit,1
1950-2000,transnat,1
1950-2000,transpar,3
1950-2000,transport,19
1950-2000,transvaal,1
1950-2000,transworld,4
1950-2000,tranter,1
1950-2000,trap,1
1950-2000,traquair,1
1950-2000,trastever,1
1950-2000,trauma,1
1950-2000,traun,1
1950-2000,travaux,2
1950-2000,travel,16
1950-2000,traver,2
1950-2000,trawler,1
1950-2000,tray,1
1950-2000,tre,1
1950-2000,treasur,3
1950-2000,treasuri,1
1950-2000,treati,5
1950-2000,treatis,4
1950-2000,treatment,8
1950-2000,treatys,1
1950-2000,tredi,1
1950-2000,tree,2
1950-2000,trefoil,2
1950-2000,trek,1
1950-2000,trench,2
1950-2000,trend,4
1950-2000,trent,1
1950-2000,trevi,1
1950-2000,trevis,1
1950-2000,trevor,2
1950-2000,tri,3
1950-2000,trial,5
1950-2000,tribe,4
1950-2000,tribul,1
1950-2000,tribun,2
1950-2000,tributari,1
1950-2000,trick,1
1950-2000,trickster,2
1950-2000,tricot,1
1950-2000,triest,1
1950-2000,trikolor,1
1950-2000,trilog,2
1950-2000,trimestr,1
1950-2000,tring,1
1950-2000,triniti,1
1950-2000,trip,1
1950-2000,tripe,1
1950-2000,triumph,1
1950-2000,trkulja,1
1950-2000,trobar,2
1950-2000,trodden,1
1950-2000,troika,1
1950-2000,tromp,1
1950-2000,troop,1
1950-2000,trosol,1
1950-2000,trotter,1
1950-2000,troubl,5
1950-2000,troubleshoot,1
1950-2000,trout,1
1950-2000,troy,2
1950-2000,truanci,1
1950-2000,trubner,1
1950-2000,trudeau,1
1950-2000,true,3
1950-2000,truffaut,1
1950-2000,truman,1
1950-2000,trunk,1
1950-2000,trust,18
1950-2000,truste,5
1950-2000,truth,3
1950-2000,tsirkoniisoderzhashchi,1
1950-2000,tsvetnykh,1
1950-2000,tsʻung,1
1950-2000,tt,1
1950-2000,tu,2
1950-2000,tube,1
1950-2000,tucker,2
1950-2000,tuesday,3
1950-2000,tulli,1
1950-2000,tumbledown,1
1950-2000,tunbridg,1
1950-2000,tundra,2
1950-2000,tune,1
1950-2000,turbocharg,1
1950-2000,ture,1
1950-2000,turgenev,1
1950-2000,turin,2
1950-2000,turism,1
1950-2000,turk,1
1950-2000,turkey,1
1950-2000,turkish,2
1950-2000,turley,1
1950-2000,turn,3
1950-2000,turnbul,7
1950-2000,turner,5
1950-2000,turtl,2
1950-2000,turussa,1
1950-2000,tusen,1
1950-2000,tutor,3
1950-2000,tutori,4
1950-2000,tutt,1
1950-2000,tutti,2
1950-2000,tv,8
1950-2000,twelfth,1
1950-2000,twelv,3
1950-2000,twenti,5
1950-2000,twentieth,3
1950-2000,twice,1
1950-2000,twickenham,2
1950-2000,twin,1
1950-2000,two,41
1950-2000,ty,1
1950-2000,tydfil,1
1950-2000,tylecot,1
1950-2000,tyler,1
1950-2000,tyndal,4
1950-2000,tyne,3
1950-2000,type,6
1950-2000,typescript,6
1950-2000,typeset,1
1950-2000,typewrit,52
1950-2000,typic,1
1950-2000,typographi,1
1950-2000,typographica,1
1950-2000,tyroliaverlag,1
1950-2000,tyteca,1
1950-2000,tywyn,1
1950-2000,uesper,1
1950-2000,ufo,1
1950-2000,ugli,1
1950-2000,uhi,1
1950-2000,uk,20
1950-2000,ukrain,3
1950-2000,ukrainian,1
1950-2000,ulla,1
1950-2000,ulrich,1
1950-2000,ulster,2
1950-2000,ultrasound,1
1950-2000,ulyss,1
1950-2000,umbil,2
1950-2000,umist,1
1950-2000,un,15
1950-2000,unabridg,1
1950-2000,unaid,1
1950-2000,unauthoris,1
1950-2000,unbekannt,1
1950-2000,unbound,2
1950-2000,uncertainti,1
1950-2000,uncl,1
1950-2000,und,58
1950-2000,undead,1
1950-2000,undergradu,1
1950-2000,understand,4
1950-2000,undertak,1
1950-2000,undertaken,4
1950-2000,underwat,1
1950-2000,une,4
1950-2000,unemploy,1
1950-2000,unequ,1
1950-2000,unesco,4
1950-2000,unfair,1
1950-2000,unfinish,1
1950-2000,unicef,1
1950-2000,unidir,1
1950-2000,union,17
1950-2000,uniqu,1
1950-2000,unit,101
1950-2000,uniti,2
1950-2000,univers,142
1950-2000,universidad,2
1950-2000,universitair,1
1950-2000,universitatea,1
1950-2000,universitet,3
1950-2000,uniwersytet,1
1950-2000,unix,1
1950-2000,unleash,1
1950-2000,unmarri,1
1950-2000,unpric,20
1950-2000,unpublish,1
1950-2000,unser,1
1950-2000,unstead,1
1950-2000,unturn,1
1950-2000,unusu,1
1950-2000,unw,1
1950-2000,unwin,6
1950-2000,uomini,1
1950-2000,up,1
1950-2000,updat,14
1950-2000,uplift,1
1950-2000,upon,11
1950-2000,upper,8
1950-2000,upstair,1
1950-2000,urban,11
1950-2000,ure,1
1950-2000,urgent,1
1950-2000,urin,1
1950-2000,urn,10
1950-2000,uruguay,1
1950-2000,us,3
1950-2000,usa,12
1950-2000,usborn,2
1950-2000,use,59
1950-2000,user,2
1950-2000,ushaw,1
1950-2000,ussr,3
1950-2000,ustoichivostyu,1
1950-2000,utan,1
1950-2000,utenok,1
1950-2000,utica,1
1950-2000,util,1
1950-2000,uttar,1
1950-2000,utterli,1
1950-2000,uzbekia,1
1950-2000,uzu,1
1950-2000,va,1
1950-2000,vaccin,1
1950-2000,vacuum,2
1950-2000,valborg,1
1950-2000,vale,1
1950-2000,valentin,1
1950-2000,valerii,1
1950-2000,valeur,1
1950-2000,valis,1
1950-2000,valley,1
1950-2000,valseus,1
1950-2000,valu,6
1950-2000,valuabl,1
1950-2000,vampir,2
1950-2000,van,10
1950-2000,vancouv,1
1950-2000,vandah,1
1950-2000,vandreutstil,1
1950-2000,vannier,1
1950-2000,var,2
1950-2000,varga,1
1950-2000,vari,16
1950-2000,variat,1
1950-2000,variationerna,1
1950-2000,variou,5
1950-2000,vasatiden,1
1950-2000,vasilʹevich,1
1950-2000,vat,1
1950-2000,vatican,1
1950-2000,vaughan,1
1950-2000,vdk,1
1950-2000,vecchia,1
1950-2000,vector,4
1950-2000,veena,1
1950-2000,vega,1
1950-2000,vehicl,5
1950-2000,vehicular,2
1950-2000,veien,1
1950-2000,veil,1
1950-2000,velikobritanii,1
1950-2000,vellum,1
1950-2000,veloc,1
1950-2000,velveteen,1
1950-2000,venclova,1
1950-2000,vend,1
1950-2000,venetian,1
1950-2000,venezia,1
1950-2000,venezolicera,1
1950-2000,vennum,1
1950-2000,vent,1
1950-2000,ventil,2
1950-2000,ventr,1
1950-2000,ventricular,1
1950-2000,ventur,2
1950-2000,ventura,1
1950-2000,venu,1
1950-2000,ver,1
1950-2000,vera,3
1950-2000,verband,1
1950-2000,verbivor,1
1950-2000,vereenig,2
1950-2000,verein,1
1950-2000,verfal,1
1950-2000,verfremdungseffekt,1
1950-2000,vergragt,1
1950-2000,verheijen,1
1950-2000,verita,1
1950-2000,veriti,1
1950-2000,verlag,8
1950-2000,vermessungstechnisch,1
1950-2000,verri,1
1950-2000,vers,3
1950-2000,version,32
1950-2000,verso,60
1950-2000,versu,1
1950-2000,versuch,1
1950-2000,verzeichni,6
1950-2000,vessel,2
1950-2000,vestr,1
1950-2000,vet,2
1950-2000,vetdoc,2
1950-2000,veterinari,1
1950-2000,veto,1
1950-2000,vetu,1
1950-2000,veyret,2
1950-2000,vi,5
1950-2000,via,1
1950-2000,viacheslav,1
1950-2000,viaggi,1
1950-2000,viaggio,1
1950-2000,viagio,1
1950-2000,viaj,1
1950-2000,vianney,1
1950-2000,vic,1
1950-2000,vicar,1
1950-2000,victoir,1
1950-2000,victor,8
1950-2000,victori,1
1950-2000,victoria,8
1950-2000,vida,1
1950-2000,vidal,1
1950-2000,video,5
1950-2000,videocassett,1
1950-2000,vie,4
1950-2000,vienna,3
1950-2000,vier,1
1950-2000,vierck,1
1950-2000,vietnam,1
1950-2000,view,50
1950-2000,viewpoint,1
1950-2000,vii,5
1950-2000,viii,2
1950-2000,viiri,1
1950-2000,vike,24
1950-2000,vill,1
1950-2000,villag,8
1950-2000,vincent,1
1950-2000,vinci,1
1950-2000,vinogradoff,1
1950-2000,vintag,2
1950-2000,violenc,2
1950-2000,violent,1
1950-2000,violenta,1
1950-2000,violet,1
1950-2000,violinist,1
1950-2000,violist,1
1950-2000,virago,1
1950-2000,virgin,2
1950-2000,virginia,1
1950-2000,viriconium,2
1950-2000,virilio,1
1950-2000,virtu,1
1950-2000,virtual,3
1950-2000,visag,1
1950-2000,viscount,1
1950-2000,visibl,1
1950-2000,vision,9
1950-2000,visionari,1
1950-2000,visit,6
1950-2000,visitor,5
1950-2000,visual,1
1950-2000,vita,1
1950-2000,vital,12
1950-2000,vivian,2
1950-2000,vivien,1
1950-2000,vizenor,2
1950-2000,vladimir,1
1950-2000,vocabulari,2
1950-2000,vocat,4
1950-2000,vogt,1
1950-2000,voic,4
1950-2000,void,1
1950-2000,vokal,1
1950-2000,vol,166
1950-2000,volk,1
1950-2000,volker,1
1950-2000,volksbuch,1
1950-2000,volkslied,1
1950-2000,volpon,1
1950-2000,voltag,1
1950-2000,volum,67
1950-2000,voluntari,2
1950-2000,von,37
1950-2000,vondi,1
1950-2000,vor,1
1950-2000,vorarlberg,1
1950-2000,vorwort,1
1950-2000,vosper,1
1950-2000,vossenaar,1
1950-2000,vostel,1
1950-2000,vote,1
1950-2000,voyag,4
1950-2000,vrai,1
1950-2000,vraklov,1
1950-2000,vrakrov,1
1950-2000,vro,1
1950-2000,vt,1
1950-2000,vtoroi,1
1950-2000,vue,1
1950-2000,vulgarli,1
1950-2000,vulliami,1
1950-2000,vuonna,1
1950-2000,vuz,1
1950-2000,vv,1
1950-2000,vydeleniya,1
1950-2000,vyp,1
1950-2000,vysshego,1
1950-2000,vysshemu,1
1950-2000,waco,3
1950-2000,waddington,2
1950-2000,wade,3
1950-2000,wage,1
1950-2000,wagenbach,1
1950-2000,wakeland,1
1950-2000,walden,3
1950-2000,wale,19
1950-2000,walk,12
1950-2000,walker,8
1950-2000,wall,3
1950-2000,wallac,1
1950-2000,wallchart,1
1950-2000,wallet,5
1950-2000,wallon,1
1950-2000,walnut,1
1950-2000,walsh,1
1950-2000,walter,10
1950-2000,waltershausen,1
1950-2000,walton,2
1950-2000,wander,3
1950-2000,wandl,1
1950-2000,wandmalerei,1
1950-2000,wandsworth,1
1950-2000,want,7
1950-2000,wantag,1
1950-2000,war,22
1950-2000,waranti,1
1950-2000,warburg,23
1950-2000,warburton,1
1950-2000,ward,11
1950-2000,wardl,1
1950-2000,wareham,1
1950-2000,warendorf,1
1950-2000,warfar,3
1950-2000,warn,2
1950-2000,warner,5
1950-2000,warren,4
1950-2000,warreniana,1
1950-2000,warsaw,1
1950-2000,warsji,1
1950-2000,warten,1
1950-2000,warwick,1
1950-2000,wasafiri,1
1950-2000,washington,7
1950-2000,wasmuth,1
1950-2000,wast,5
1950-2000,wat,1
1950-2000,watch,2
1950-2000,watcher,1
1950-2000,watchtow,1
1950-2000,water,15
1950-2000,waterbird,1
1950-2000,watercolour,1
1950-2000,watercress,1
1950-2000,waterfield,1
1950-2000,waterland,2
1950-2000,watson,4
1950-2000,watt,3
1950-2000,wave,4
1950-2000,waveney,1
1950-2000,waverley,1
1950-2000,way,11
1950-2000,wayland,1
1950-2000,waymark,1
1950-2000,wbc,1
1950-2000,wctu,2
1950-2000,weak,1
1950-2000,weapon,1
1950-2000,wear,1
1950-2000,weather,3
1950-2000,web,3
1950-2000,webb,1
1950-2000,websit,3
1950-2000,webster,1
1950-2000,wecafc,1
1950-2000,wed,1
1950-2000,wedi,2
1950-2000,wednesday,3
1950-2000,week,2
1950-2000,weekli,4
1950-2000,weetabix,2
1950-2000,weg,1
1950-2000,weidenfeld,15
1950-2000,weight,2
1950-2000,weill,1
1950-2000,weimar,2
1950-2000,weinreb,1
1950-2000,weisberg,1
1950-2000,weiser,1
1950-2000,weisman,1
1950-2000,weiss,1
1950-2000,weit,1
1950-2000,wel,1
1950-2000,weldon,1
1950-2000,welfar,6
1950-2000,well,9
1950-2000,welldon,1
1950-2000,wellington,3
1950-2000,welsh,39
1950-2000,welt,2
1950-2000,weltkrieg,1
1950-2000,wend,2
1950-2000,wenn,2
1950-2000,wenzel,1
1950-2000,wer,1
1950-2000,werk,4
1950-2000,werner,1
1950-2000,werrington,1
1950-2000,wertheim,1
1950-2000,wertherschriften,1
1950-2000,wesley,1
1950-2000,wesleyan,2
1950-2000,wessel,4
1950-2000,west,20
1950-2000,westchest,1
1950-2000,westcott,1
1950-2000,western,10
1950-2000,westley,1
1950-2000,westminst,4
1950-2000,westmorland,1
1950-2000,westslad,1
1950-2000,westwood,1
1950-2000,wet,1
1950-2000,wetley,1
1950-2000,weymouth,1
1950-2000,wfpmm,1
1950-2000,whale,2
1950-2000,wharf,1
1950-2000,what,1
1950-2000,wheat,1
1950-2000,wheaton,2
1950-2000,wheel,2
1950-2000,whelan,1
1950-2000,wheld,1
1950-2000,wheller,2
1950-2000,whip,1
1950-2000,whiplash,1
1950-2000,whisker,1
1950-2000,whistl,1
1950-2000,whitcomb,1
1950-2000,whitcoul,1
1950-2000,white,14
1950-2000,whitechapel,1
1950-2000,whitehal,1
1950-2000,whiteshawg,1
1950-2000,whitington,1
1950-2000,whitney,1
1950-2000,whittak,1
1950-2000,whole,2
1950-2000,wholefood,1
1950-2000,whose,1
1950-2000,whsmith,1
1950-2000,whyte,1
1950-2000,wick,1
1950-2000,wicket,1
1950-2000,wickham,1
1950-2000,wide,2
1950-2000,wider,4
1950-2000,width,1
1950-2000,wieck,2
1950-2000,wielder,1
1950-2000,wielki,1
1950-2000,wiemer,2
1950-2000,wien,4
1950-2000,wiet,1
1950-2000,wig,1
1950-2000,wiggan,1
1950-2000,wightwick,1
1950-2000,wigston,1
1950-2000,wiksel,2
1950-2000,wilbi,2
1950-2000,wild,4
1950-2000,wildlif,1
1950-2000,wiley,4
1950-2000,wilfrid,1
1950-2000,wilhelm,1
1950-2000,wilk,2
1950-2000,wilkin,1
1950-2000,wilkinson,2
1950-2000,will,2
1950-2000,willard,2
1950-2000,willemsen,1
1950-2000,willett,1
1950-2000,willi,2
1950-2000,william,60
1950-2000,williamson,1
1950-2000,williamwood,1
1950-2000,willison,1
1950-2000,willow,1
1950-2000,willowspr,1
1950-2000,willson,1
1950-2000,wilmer,1
1950-2000,wilson,7
1950-2000,wilton,2
1950-2000,win,1
1950-2000,wind,4
1950-2000,windfarm,1
1950-2000,windmil,1
1950-2000,window,18
1950-2000,windsor,3
1950-2000,windu,14
1950-2000,wine,7
1950-2000,wing,2
1950-2000,wingat,2
1950-2000,winnebago,1
1950-2000,winner,2
1950-2000,winnington,1
1950-2000,winston,7
1950-2000,winter,8
1950-2000,wir,1
1950-2000,wire,1
1950-2000,wireless,1
1950-2000,wisdom,3
1950-2000,wise,1
1950-2000,wish,8
1950-2000,wishart,2
1950-2000,wissenschaft,2
1950-2000,wissenschaften,2
1950-2000,wissensmor,1
1950-2000,wit,3
1950-2000,witch,4
1950-2000,witchcraft,1
1950-2000,within,12
1950-2000,without,6
1950-2000,witkiewicz,1
1950-2000,witt,1
1950-2000,wittreich,1
1950-2000,wive,1
1950-2000,wm,1
1950-2000,wodehous,1
1950-2000,woellner,1
1950-2000,wohnungswirtschaft,1
1950-2000,wolf,4
1950-2000,wolff,1
1950-2000,wolfgang,5
1950-2000,wolfram,1
1950-2000,wolfsburg,1
1950-2000,wolsey,1
1950-2000,woman,17
1950-2000,women,55
1950-2000,wonder,5
1950-2000,woo,1
1950-2000,wood,7
1950-2000,wooden,1
1950-2000,woolf,1
1950-2000,wor,1
1950-2000,worcest,1
1950-2000,worcestershir,1
1950-2000,word,13
1950-2000,work,76
1950-2000,workbook,3
1950-2000,workcard,1
1950-2000,worker,5
1950-2000,workplac,1
1950-2000,worksheet,5
1950-2000,workshop,11
1950-2000,world,54
1950-2000,worldwid,2
1950-2000,worship,3
1950-2000,worst,3
1950-2000,worth,1
1950-2000,would,5
1950-2000,wound,1
1950-2000,wpc,1
1950-2000,wrapper,2
1950-2000,wreiddiol,1
1950-2000,wrestl,1
1950-2000,wright,7
1950-2000,write,14
1950-2000,writer,20
1950-2000,written,17
1950-2000,wrong,3
1950-2000,wrongli,1
1950-2000,wwf,2
1950-2000,wyatt,2
1950-2000,wybodaeth,1
1950-2000,wydawniczi,1
1950-2000,wyke,1
1950-2000,wyld,1
1950-2000,wynd,1
1950-2000,wyrd,1
1950-2000,wysiwyg,1
1950-2000,wysokiej,1
1950-2000,wystan,1
1950-2000,wyzdiał,1
1950-2000,władysław,3
1950-2000,xerox,2
1950-2000,xi,4
1950-2000,xii,4
1950-2000,xiii,3
1950-2000,xiv,1
1950-2000,xix,3
1950-2000,xorandor,2
1950-2000,xv,3
1950-2000,xvi,1
1950-2000,xvie,1
1950-2000,xvii,3
1950-2000,xviie,1
1950-2000,xviii,1
1950-2000,xviiie,1
1950-2000,xx,2
1950-2000,xxe,1
1950-2000,xxi,2
1950-2000,xxii,1
1950-2000,xxiii,1
1950-2000,xxiv,1
1950-2000,xxix,1
1950-2000,xxv,3
1950-2000,xxvi,1
1950-2000,xxvii,3
1950-2000,xxviii,3
1950-2000,xxx,1
1950-2000,xxxi,1
1950-2000,xxxv,2
1950-2000,xxxvii,1
1950-2000,yachtsman,1
1950-2000,yale,2
1950-2000,yanina,1
1950-2000,yard,5
1950-2000,yarmouth,1
1950-2000,ychydig,1
1950-2000,ye,1
1950-2000,year,38
1950-2000,yearbook,5
1950-2000,yearli,4
1950-2000,yehezkel,1
1950-2000,yehudi,1
1950-2000,yellow,2
1950-2000,yellowston,1
1950-2000,yeo,1
1950-2000,yeoman,1
1950-2000,yesterday,2
1950-2000,yetzirah,1
1950-2000,yip,1
1950-2000,ymrwymiad,1
1950-2000,yn,10
1950-2000,yng,1
1950-2000,yolla,1
1950-2000,yonghwa,1
1950-2000,york,420
1950-2000,yorkshir,3
1950-2000,young,25
1950-2000,younger,1
1950-2000,youth,6
1950-2000,yr,1
1950-2000,ysgol,2
1950-2000,ysgolion,1
1950-2000,yugoslav,1
1950-2000,yugoslavia,2
1950-2000,yukon,2
1950-2000,yule,1
1950-2000,yuri,1
1950-2000,zagoskin,1
1950-2000,zairyo,1
1950-2000,zakresi,1
1950-2000,zambra,1
1950-2000,zamir,1
1950-2000,zamjatiana,1
1950-2000,zangwil,1
1950-2000,zapiski,1
1950-2000,zapisny,1
1950-2000,zarathustra,1
1950-2000,zasshi,1
1950-2000,zastavil,1
1950-2000,zdr,1
1950-2000,zealand,3
1950-2000,zebede,1
1950-2000,zeichnungen,2
1950-2000,zeit,4
1950-2000,zeiten,1
1950-2000,zeitschrift,5
1950-2000,zelnik,1
1950-2000,zemlia,1
1950-2000,zenith,1
1950-2000,zeno,1
1950-2000,zesz,1
1950-2000,zeszyt,1
1950-2000,zhenshchin,1
1950-2000,zierfert,1
1950-2000,zijlstra,1
1950-2000,zim,1
1950-2000,zimbabw,1
1950-2000,zimbalist,1
1950-2000,zimmerman,2
1950-2000,zino,1
1950-2000,zionist,2
1950-2000,zodiack,1
1950-2000,zola,1
1950-2000,zondagsschool,2
1950-2000,zonder,1
1950-2000,zone,1
1950-2000,zoo,1
1950-2000,zoolog,2
1950-2000,zoologia,1
1950-2000,zu,10
1950-2000,zubakov,1
1950-2000,zuerst,1
1950-2000,zum,5
1950-2000,zur,6
1950-2000,zurich,3
1950-2000,zusammenbruch,1
1950-2000,zutphen,1
1950-2000,zweiter,1
1950-2000,zwischen,2
1950-2000,zyklu,1
1950-2000,årg,1
1950-2000,østre,1
1950-2000,œuvr,1
1950-2000,ʺsummer,1
2000-2050,aaron,1
2000-2050,abacu,1
2000-2050,abalkin,1
2000-2050,abaza,1
2000-2050,abbey,2
2000-2050,abbildungen,1
2000-2050,abbot,2
2000-2050,abdn,1
2000-2050,abdomin,1
2000-2050,abdratitov,1
2000-2050,abdratitovym,1
2000-2050,abdul,1
2000-2050,abdulaziz,1
2000-2050,abdullah,2
2000-2050,abel,1
2000-2050,abelian,1
2000-2050,aberdeen,1
2000-2050,abet,1
2000-2050,abidur,1
2000-2050,abil,8
2000-2050,abingdon,2
2000-2050,abiot,1
2000-2050,abject,1
2000-2050,abl,2
2000-2050,ablat,1
2000-2050,abler,1
2000-2050,abli,1
2000-2050,aboard,1
2000-2050,abolish,1
2000-2050,abolit,1
2000-2050,aborigin,1
2000-2050,abort,3
2000-2050,about,1
2000-2050,aboutiss,1
2000-2050,abraham,1
2000-2050,abridg,3
2000-2050,abril,1
2000-2050,abroad,4
2000-2050,absenc,3
2000-2050,absent,1
2000-2050,absi,1
2000-2050,absolut,3
2000-2050,absorb,3
2000-2050,abstemi,1
2000-2050,abstin,1
2000-2050,abstract,8
2000-2050,absurd,1
2000-2050,abt,1
2000-2050,abu,1
2000-2050,abund,3
2000-2050,abus,9
2000-2050,ac,4
2000-2050,academ,8
2000-2050,academi,9
2000-2050,academician,1
2000-2050,acced,1
2000-2050,acceler,5
2000-2050,accept,6
2000-2050,acceptor,1
2000-2050,acces,1
2000-2050,access,38
2000-2050,accessori,3
2000-2050,accid,1
2000-2050,accident,1
2000-2050,acclaim,1
2000-2050,accommod,5
2000-2050,accompani,46
2000-2050,accord,5
2000-2050,accordingli,1
2000-2050,account,48
2000-2050,accounta,1
2000-2050,accur,2
2000-2050,acet,3
2000-2050,achiev,20
2000-2050,achil,1
2000-2050,achipelago,1
2000-2050,ackley,1
2000-2050,acknowledg,10
2000-2050,acland,1
2000-2050,acquir,3
2000-2050,acquisit,3
2000-2050,acrobat,29
2000-2050,acronym,1
2000-2050,across,17
2000-2050,acryl,1
2000-2050,act,37
2000-2050,actinidia,1
2000-2050,action,28
2000-2050,activ,48
2000-2050,activist,2
2000-2050,activité,1
2000-2050,actor,8
2000-2050,actual,6
2000-2050,acut,2
2000-2050,ad,4
2000-2050,adam,10
2000-2050,adapt,35
2000-2050,adb,1
2000-2050,adc,1
2000-2050,add,1
2000-2050,adda,2
2000-2050,addasiad,11
2000-2050,addict,8
2000-2050,addit,18
2000-2050,address,25
2000-2050,addysgu,1
2000-2050,adel,1
2000-2050,aden,1
2000-2050,adequ,2
2000-2050,adhd,2
2000-2050,adi,2
2000-2050,adjac,1
2000-2050,adjudg,1
2000-2050,adjunct,1
2000-2050,adjust,3
2000-2050,adjuv,6
2000-2050,administ,2
2000-2050,administr,14
2000-2050,admir,1
2000-2050,admiss,2
2000-2050,adnoddau,1
2000-2050,adob,87
2000-2050,adoberead,1
2000-2050,adolesc,5
2000-2050,adolf,1
2000-2050,adopt,5
2000-2050,adrian,1
2000-2050,adriana,1
2000-2050,adrift,1
2000-2050,adult,12
2000-2050,adulthood,1
2000-2050,advanc,21
2000-2050,advantag,1
2000-2050,advent,2
2000-2050,adventur,4
2000-2050,advers,3
2000-2050,adversari,1
2000-2050,advertis,4
2000-2050,advic,12
2000-2050,advisori,1
2000-2050,advoc,1
2000-2050,advocaci,1
2000-2050,aegean,1
2000-2050,aeroacoust,1
2000-2050,aerodynam,1
2000-2050,aerospac,1
2000-2050,aesop,1
2000-2050,aesthet,16
2000-2050,affair,13
2000-2050,affect,15
2000-2050,affirm,1
2000-2050,afflict,1
2000-2050,affr,1
2000-2050,afghanistan,2
2000-2050,africa,11
2000-2050,african,16
2000-2050,afrikaan,1
2000-2050,afriqu,1
2000-2050,afterlif,2
2000-2050,aftermath,3
2000-2050,afterword,8
2000-2050,age,47
2000-2050,agenc,20
2000-2050,agenda,8
2000-2050,agent,4
2000-2050,agenti,1
2000-2050,aggrandiz,1
2000-2050,aggreg,4
2000-2050,aggress,6
2000-2050,agil,1
2000-2050,ago,1
2000-2050,agoni,2
2000-2050,agonist,1
2000-2050,agre,7
2000-2050,agreement,19
2000-2050,agricultur,18
2000-2050,agronomi,1
2000-2050,agrupacion,1
2000-2050,agu,2
2000-2050,ahead,6
2000-2050,ahluwalia,1
2000-2050,ahm,1
2000-2050,ahmad,1
2000-2050,ahp,1
2000-2050,ahren,1
2000-2050,aid,11
2000-2050,ail,2
2000-2050,ailein,1
2000-2050,aim,10
2000-2050,ainsi,1
2000-2050,air,13
2000-2050,airborn,1
2000-2050,airgeadai,1
2000-2050,airport,1
2000-2050,airway,1
2000-2050,ajax,1
2000-2050,akimoto,1
2000-2050,akst,3
2000-2050,aktiengesellschaften,1
2000-2050,akyol,1
2000-2050,al,41
2000-2050,alain,1
2000-2050,alan,8
2000-2050,alasdair,1
2000-2050,alaskan,1
2000-2050,albania,2
2000-2050,alber,1
2000-2050,albert,3
2000-2050,alberto,1
2000-2050,albertu,1
2000-2050,albrecht,2
2000-2050,album,1
2000-2050,alchemist,1
2000-2050,alcohol,6
2000-2050,alcott,1
2000-2050,aldrin,1
2000-2050,alec,1
2000-2050,aleksandar,1
2000-2050,aleksei,1
2000-2050,alessandro,1
2000-2050,alexand,8
2000-2050,alexei,1
2000-2050,alexi,1
2000-2050,alfr,7
2000-2050,alfredo,1
2000-2050,alguna,1
2000-2050,ali,2
2000-2050,alic,1
2000-2050,alien,2
2000-2050,align,2
2000-2050,aliisa,1
2000-2050,alik,1
2000-2050,alin,1
2000-2050,alison,4
2000-2050,alistair,1
2000-2050,alkyl,1
2000-2050,alkylideneallyl,1
2000-2050,alkylidenecyclopropanon,1
2000-2050,allan,1
2000-2050,allant,1
2000-2050,alleg,2
2000-2050,allegor,1
