decade,word,tfidf
1600-1650,characters,1.0
1600-1650,charles,0.32092868381748946
1600-1650,chauncey,0.18091524445094312
1600-1650,chesters,0.4064309957242414
1600-1650,chevalier,0.4672774294184101
1600-1650,christi,0.25192959531614134
1600-1650,christoph,0.28433108285291486
1600-1650,christophorvm,0.3350373552682959
1600-1650,chronogramm,0.3060061377428677
1600-1650,church,0.236932773635378
1600-1650,city,0.38881054081420163
1600-1650,clasps,0.2810004462095389
1600-1650,clement,0.5503072834955649
1600-1650,clerk,0.3370990911215119
1600-1650,coat,0.4620370138849906
1600-1650,coats,0.3999853426809345
1600-1650,college,0.3432199212247712
1600-1650,collegij,0.3432199212247712
1600-1650,colophon,0.8344705507950865
1600-1650,commentarius,0.35132717167384875
1600-1650,conists,0.24541320917083984
1600-1650,connected,0.24541320917083984
1600-1650,conradi,0.32669488545727854
1600-1650,constantijn,0.35355339059327373
1600-1650,contemporary,0.236932773635378
1600-1650,copy,0.4406513241521814
1600-1650,cornaro,0.3290643117446366
1600-1650,coronationis,0.40432995270327415
1600-1650,counterfeit,0.4375057998118897
1600-1650,cramoisi,0.3712739823422636
1600-1650,cramoisy,0.3373676479079619
1600-1650,dagger,0.6364756012860086
1600-1650,daniel,0.4011659680646569
1600-1650,darin,0.31993565159514586
1600-1650,daselbst,0.25192959531614134
1600-1650,date,0.6895221396940396
1600-1650,dated,0.49470818676812617
1600-1650,david,0.13596712853960868
1600-1650,de,0.643039117753106
1600-1650,dearmque,0.4375057998118897
1600-1650,december,0.33836618445835487
1600-1650,decembris,0.33836618445835487
1600-1650,decoration,0.4275831846576417
1600-1650,delle,0.3290643117446366
1600-1650,den,0.25192959531614134
1600-1650,deorum,0.4375057998118897
1600-1650,department,0.3449949999148531
1600-1650,der,0.3296380280731373
1600-1650,des,0.27193425707921737
1600-1650,di,0.3290643117446366
1600-1650,die,0.33836618445835487
1600-1650,different,0.470136104812561
1600-1650,digitisation,0.3228064089286697
1600-1650,dissertations,0.43976570183547137
1600-1650,distinct,0.24541320917083984
1600-1650,division,0.4610518663467461
1600-1650,donato,0.4876119155609921
1600-1650,dono,0.236932773635378
1600-1650,druggists,0.3432199212247712
1600-1650,dt,0.31127042242401387
1600-1650,earl,0.25089922387124086
1600-1650,earlier,0.409799681599386
1600-1650,ed,0.6670438730612132
1600-1650,edgcott,0.18091524445094312
1600-1650,edinburgh,0.3231473529705763
1600-1650,edition,0.409799681599386
1600-1650,editor,0.5895263730890014
1600-1650,edward,0.34728477148563647
1600-1650,eigenem,0.3129224253458941
1600-1650,eignem,0.3491051177390807
1600-1650,emblem,0.4275831846576417
1600-1650,en,0.27193425707921737
1600-1650,end,0.5174849834444264
1600-1650,endpaper,0.22009508432139985
1600-1650,engraved,0.7656087049919184
1600-1650,enth,0.13596712853960868
1600-1650,episcopal,0.236932773635378
1600-1650,erased,0.3905862030741577
1600-1650,erscheinungsvermerks,0.13596712853960868
1600-1650,esqr,0.32092868381748946
1600-1650,establish,0.2852907190964289
1600-1650,estc,1.0
1600-1650,ex,0.298629638655501
1600-1650,excvdebant,0.28433108285291486
1600-1650,external,0.3228064089286697
1600-1650,farqhr,0.236932773635378
1600-1650,feigours,0.15163606651061495
1600-1650,fergusone,0.236932773635378
1600-1650,ferrante,0.48574318017069307
1600-1650,festschrift,0.28433108285291486
1600-1650,figours,0.15163606651061495
1600-1650,final,0.6364756012860086
1600-1650,first,0.4654697807348096
1600-1650,fischeri,0.2875413819390051
1600-1650,flyleaf,0.30179850243167883
1600-1650,follow,0.15163606651061495
1600-1650,foot,0.5236421016542869
1600-1650,former,0.24541320917083984
1600-1650,fort,0.27577927694370763
1600-1650,fraktur,0.2775726108950787
1600-1650,france,0.13596712853960868
1600-1650,francesco,0.4964176980351649
1600-1650,francoforti,0.32669488545727854
1600-1650,francofurti,0.2875413819390051
1600-1650,francofvrti,0.30981726910520313
1600-1650,free,0.22009508432139985
1600-1650,front,0.3128719587405798
1600-1650,gedruckt,0.29155846632321775
1600-1650,general,0.6787199727444414
1600-1650,generated,0.3228064089286697
1600-1650,georg,0.28433108285291486
1600-1650,george,0.3296380280731373
1600-1650,georgii,0.236932773635378
1600-1650,gerard,0.5773502691896257
1600-1650,gerardi,0.34014897908570524
1600-1650,getruckt,0.25192959531614134
1600-1650,gilt,0.34728477148563647
1600-1650,giovanni,0.46217912055323024
1600-1650,girolamo,0.4780660328169749
1600-1650,gorlicii,0.28433108285291486
1600-1650,gotthard,0.31127042242401387
1600-1650,gotthardi,0.334078775868519
1600-1650,greek,0.6655521385716098
1600-1650,green,0.439920083659756
1600-1650,griech,0.30981726910520313
1600-1650,gulielmus,0.4286613251050692
1600-1650,hadinton,0.25089922387124086
1600-1650,haeredum,0.3924702077811692
1600-1650,hailctone,0.34728477148563647
1600-1650,hand,0.5172159007788091
1600-1650,handbuch,0.3519245026196432
1600-1650,hands,0.236932773635378
1600-1650,hanouiæ,0.6213212889210091
1600-1650,hanoviae,0.3491051177390807
1600-1650,haultin,0.13596712853960868
1600-1650,head,0.38408938839355433
1600-1650,heid,0.3032721330212299
1600-1650,helmstedt,0.6335716419220174
1600-1650,henryson,0.4064309957242414
1600-1650,heritiers,0.13596712853960868
1600-1650,hierosme,0.13596712853960868
1600-1650,hippocrates,0.31993565159514586
1600-1650,hirschberg,0.3519245026196432
1600-1650,honble,0.25089922387124086
1600-1650,horatius,0.30179850243167883
1600-1650,hugh,0.2852907190964289
1600-1650,huygens,0.35355339059327373
1600-1650,im,0.25192959531614134
1600-1650,impensis,0.3060061377428677
1600-1650,imprint,0.5510525381991676
1600-1650,includes,0.6928759749225455
1600-1650,including,0.4066363749401533
1600-1650,index,0.7210567823515234
1600-1650,indexes,0.759351677865127
1600-1650,indvperatoris,0.40432995270327415
1600-1650,information,0.40432995270327415
1600-1650,ingolstadt,0.6525914270320952
1600-1650,ink,0.36183048890188624
1600-1650,inn,0.5
1600-1650,innocent,0.6400763277290514
1600-1650,inscription,0.31430634884101727
1600-1650,inscriptions,0.25860795038940454
1600-1650,interleaved,1.0
1600-1650,intimo,0.236932773635378
1600-1650,ioannis,0.2875413819390051
1600-1650,iohannis,0.28433108285291486
1600-1650,irregular,0.7071067811865475
1600-1650,israel,0.2679714961399264
1600-1650,issue,0.4375057998118897
1600-1650,item,0.30529802336222917
1600-1650,iurati,0.34014897908570524
1600-1650,iv,0.35132717167384875
1600-1650,ja,0.236932773635378
1600-1650,jar,0.25192959531614134
1600-1650,jena,0.5938086926361966
1600-1650,jesuit,0.2852907190964289
1600-1650,jn,0.25341646833394815
1600-1650,jo,0.18091524445094312
1600-1650,joanna,0.18091524445094312
1600-1650,johann,0.4779223624896618
1600-1650,john,0.2349754775915951
1600-1650,joined,0.24541320917083984
1600-1650,joint,0.2679714961399264
1600-1650,josiae,0.3924702077811692
1600-1650,june,0.375761158028283
1600-1650,justice,0.3370990911215119
1600-1650,kallen,0.25341646833394815
1600-1650,kennedy,0.3905862030741577
1600-1650,king,0.2852907190964289
1600-1650,la,0.27193425707921737
1600-1650,label,0.27577927694370763
1600-1650,lambert,0.25192959531614134
1600-1650,last,0.6115548455893932
1600-1650,late,0.18091524445094312
1600-1650,latin,0.4286613251050692
1600-1650,le,0.4672774294184101
1600-1650,leaf,0.5594643289952155
1600-1650,least,0.4375057998118897
1600-1650,leaves,0.5453892229259825
1600-1650,les,0.27193425707921737
1600-1650,libellvs,0.31993565159514586
1600-1650,libraries,0.3449949999148531
1600-1650,library,0.4878103923935706
1600-1650,libres,0.13596712853960868
1600-1650,lincoln,0.5
1600-1650,literaturgeschichte,0.3519245026196432
1600-1650,liverpool,0.4011659680646569
1600-1650,lomellini,0.4780660328169749
1600-1650,lomellino,0.5167970485625031
1600-1650,lord,0.3624311997051502
1600-1650,lorenzo,0.5479635188848151
1600-1650,lovanii,0.34014897908570524
1600-1650,luigi,0.4744649302146446
1600-1650,lumisden,0.15163606651061495
1600-1650,lvtetiae,0.3373676479079619
1600-1650,madan,1.0
1600-1650,manuscript,0.6267538254399609
1600-1650,maps,0.5260357844360627
1600-1650,marchianus,0.3432199212247712
1600-1650,marginal,0.19529310153707885
1600-1650,marot,0.13596712853960868
1600-1650,marriage,0.35355339059327373
1600-1650,matthiae,0.40432995270327415
1600-1650,may,0.33020616372319195
1600-1650,mdcxxxii,0.33836618445835487
1600-1650,medi,0.24541320917083984
1600-1650,medicamentis,0.31993565159514586
1600-1650,medicamentosum,0.24541320917083984
1600-1650,meietum,0.43237709889452225
1600-1650,melros,0.25089922387124086
1600-1650,microfiche,1.0
1600-1650,microfilm,1.0
1600-1650,microopaque,1.0
1600-1650,midle,0.15163606651061495
1600-1650,midst,0.15163606651061495
1600-1650,mikrofiche,0.7071067811865475
1600-1650,mis,0.13596712853960868
1600-1650,mit,0.31131136152624916
1600-1650,moenum,0.2875413819390051
1600-1650,morocco,0.34728477148563647
1600-1650,motu,0.5236421016542869
1600-1650,mris,0.236932773635378
1600-1650,nach,0.32669488545727854
1600-1650,name,0.5895263730890014
1600-1650,nebenii,0.32669488545727854
1600-1650,nivelliana,0.3477621549598047
1600-1650,note,0.19529310153707885
1600-1650,notes,0.7792173267429152
1600-1650,nr,0.13596712853960868
1600-1650,number,0.3134247692778467
1600-1650,numbering,0.7071067811865475
1600-1650,officials,0.3432199212247712
1600-1650,officina,0.298629638655501
1600-1650,one,0.44036359322184987
1600-1650,oraculum,0.24541320917083984
1600-1650,oratiions,0.33020616372319195
1600-1650,original,0.4285557418766714
1600-1650,others,0.3290643117446366
1600-1650,ownership,0.25089922387124086
1600-1650,page,0.43188423059322384
1600-1650,pagination,0.24541320917083984
1600-1650,pamphlets,0.5
1600-1650,par,0.27193425707921737
1600-1650,parisiis,0.5590890232975985
1600-1650,parisiorvm,0.3373676479079619
1600-1650,part,0.4778906264322286
1600-1650,partly,0.3905862030741577
1600-1650,pastedown,0.31106994264508503
1600-1650,pastedowns,0.2810004462095389
1600-1650,paul,0.6968505459438926
1600-1650,peter,0.439399622604901
1600-1650,petri,0.2875413819390051
1600-1650,petrum,0.33836618445835487
1600-1650,philosophica,0.29442441892561544
1600-1650,pier,0.4876119155609921
1600-1650,pii,0.40432995270327415
1600-1650,plague,0.33020616372319195
1600-1650,plantiniana,0.3350373552682959
1600-1650,poem,0.35355339059327373
1600-1650,ponto,0.3881147707040814
1600-1650,precedes,0.5609664665197394
1600-1650,preceding,0.30179850243167883
1600-1650,preface,0.5521931825593783
1600-1650,presidente,0.3290643117446366
1600-1650,pressmark,0.2349754775915951
1600-1650,pressmarl,0.29442441892561544
1600-1650,primerose,0.5174849834444264
1600-1650,printed,0.521813959022316
1600-1650,printer,0.2810004462095389
1600-1650,programmatically,0.3228064089286697
1600-1650,project,0.3228064089286697
1600-1650,proprio,0.5236421016542869
1600-1650,prostat,0.30981726910520313
1600-1650,provenance,0.3482664291972916
1600-1650,pseavmes,0.13596712853960868
1600-1650,pt,0.6480341120817749
1600-1650,public,0.3449949999148531
1600-1650,publication,0.5609664665197394
1600-1650,published,0.409799681599386
1600-1650,punctuation,0.5540576937167897
1600-1650,pvrgantibvs,0.31993565159514586
1600-1650,raggi,0.5479635188848151
1600-1650,rapaccioli,0.4964176980351649
1600-1650,raphelengivm,0.3350373552682959
1600-1650,rassfeld,0.25192959531614134
1600-1650,read,0.25486086969876964
1600-1650,reads,0.28135883849786214
1600-1650,recited,0.33020616372319195
1600-1650,records,0.3228064089286697
1600-1650,recto,0.26320540992934516
1600-1650,red,0.41704009354910787
1600-1650,reference,0.431854636237818
1600-1650,reider,0.15163606651061495
1600-1650,repeated,0.19529310153707885
1600-1650,reprint,0.33020616372319195
1600-1650,respectively,0.6364756012860086
1600-1650,respondents,0.43976570183547137
1600-1650,rhambae,0.28433108285291486
1600-1650,richteri,0.32669488545727854
1600-1650,right,0.25089922387124086
1600-1650,rihelij,0.3924702077811692
1600-1650,rime,0.13596712853960868
1600-1650,rivii,0.34014897908570524
1600-1650,robertson,0.38408938839355433
1600-1650,robertum,0.43237709889452225
1600-1650,robertvm,0.31993565159514586
1600-1650,rochelle,0.27193425707921737
1600-1650,romae,0.33836618445835487
1600-1650,rome,0.38881054081420163
1600-1650,rungen,0.25341646833394815
1600-1650,sanctum,0.33836618445835487
1600-1650,saur,0.7071067811865475
1600-1650,saurii,0.2875413819390051
1600-1650,schlesien,0.3519245026196432
1600-1650,scotland,0.6747881089865738
1600-1650,scots,0.2852907190964289
1600-1650,scottish,0.26722399085736465
1600-1650,sebastiani,0.3373676479079619
1600-1650,sebastianum,0.3712739823422636
1600-1650,second,0.5692457015628084
1600-1650,seminary,0.2852907190964289
1600-1650,semple,0.2852907190964289
1600-1650,separate,0.5693616115680014
1600-1650,separately,0.5260357844360627
1600-1650,series,0.43976570183547137
1600-1650,settings,0.470136104812561
1600-1650,several,0.470136104812561
1600-1650,shaaber,1.0
1600-1650,sheets,0.24541320917083984
1600-1650,sig,0.3928078541942114
1600-1650,signature,0.49894246822878685
1600-1650,signed,0.5453892229259825
1600-1650,silk,0.5895263730890014
1600-1650,sir,0.4064309957242414
1600-1650,six,0.49693969481344985
1600-1650,spain,0.2852907190964289
1600-1650,ss,0.439399622604901
1600-1650,stamp,0.3449949999148531
1600-1650,stc,0.7450184369607883
1600-1650,steele,1.0
1600-1650,sthamilton,0.25486086969876964
1600-1650,strada,0.3290643117446366
1600-1650,strade,0.3290643117446366
1600-1650,sumptibus,0.3373676479079619
1600-1650,superscript,0.45490819953184486
1600-1650,susanna,0.35355339059327373
1600-1650,syd,0.45490819953184486
1600-1650,taverna,0.48574318017069307
1600-1650,teilw,0.5831169326464355
1600-1650,text,0.4211850521151534
1600-1650,theodor,0.2679714961399264
1600-1650,theodore,0.13596712853960868
1600-1650,theses,0.6278819294822032
1600-1650,thesis,0.5938086926361966
1600-1650,thomas,0.32690774781960635
1600-1650,thomason,1.0
1600-1650,three,0.5521931825593783
1600-1650,throughout,0.7071067811865475
1600-1650,time,0.33020616372319195
1600-1650,titelbl,0.31131136152624916
1600-1650,title,0.4109833638250471
1600-1650,titlepage,0.6433065450005911
1600-1650,together,0.24541320917083984
1600-1650,top,0.18091524445094312
1600-1650,tractatus,1.0
1600-1650,transcribed,0.7463513588402964
1600-1650,translated,0.5773502691896257
1600-1650,translation,0.4286613251050692
1600-1650,transliterated,0.7463513588402964
1600-1650,tristibus,0.3881147707040814
1600-1650,truckerey,0.25192959531614134
1600-1650,two,0.5217256049064815
1600-1650,typ,0.34014897908570524
1600-1650,typi,0.28433108285291486
1600-1650,typis,0.3676160779014138
1600-1650,typographica,0.2875413819390051
1600-1650,typographum,0.3350373552682959
1600-1650,university,0.5429387378879702
1600-1650,upper,0.3449949999148531
1600-1650,urban,0.5082129232269871
1600-1650,urging,0.2852907190964289
1600-1650,urquhart,0.2349754775915951
1600-1650,used,0.2810004462095389
1600-1650,van,0.35355339059327373
1600-1650,vander,0.3928078541942114
1600-1650,various,0.43976570183547137
1600-1650,venetiis,0.43237709889452225
1600-1650,verlegung,0.25341646833394815
1600-1650,verso,0.24109341816348945
1600-1650,viii,0.46352277437547007
1600-1650,vita,0.3928078541942114
1600-1650,vittrici,0.5718545869555766
1600-1650,vnd,0.25341646833394815
1600-1650,voegelini,0.334078775868519
1600-1650,volume,0.3134247692778467
1600-1650,volumes,0.521813959022316
1600-1650,von,0.3296380280731373
1600-1650,vorlageform,0.13596712853960868
1600-1650,waste,0.2810004462095389
1600-1650,werk,0.334078775868519
1600-1650,whyte,0.4011659680646569
1600-1650,willems,1.0
1600-1650,willieriano,0.3491051177390807
1600-1650,wing,1.0
1600-1650,without,0.3928078541942114
1600-1650,wittenbach,0.30179850243167883
1600-1650,wolfgangi,0.32669488545727854
1600-1650,woodcut,0.5219371899936852
1600-1650,woodcuts,0.39379337978436485
1600-1650,wrotin,0.3032721330212299
1600-1650,xerox,0.4941471832118089
1600-1650,xviie,0.13596712853960868
1600-1650,xxij,0.33836618445835487
1600-1650,xylander,0.4286613251050692
1600-1650,zum,0.25341646833394815
1650-1700,aan,0.18937203961687613
1650-1700,account,0.2314422467470865
1650-1700,accountants,0.3025771110833049
1650-1700,acted,0.22941573387056172
1650-1700,actiones,0.33097424938632813
1650-1700,actual,0.69849336545179
1650-1700,addition,0.19565955564896617
1650-1700,additional,0.6085021231013943
1650-1700,advocate,0.3190962281582274
1650-1700,aereskine,0.27470559931228555
1650-1700,aerskine,0.27470559931228555
1650-1700,aldis,0.7071067811865475
1650-1700,alexander,0.4813335624876556
1650-1700,allexr,0.1473919623289951
1650-1700,alli,0.2998659116599355
1650-1700,alonso,0.26355746575940886
1650-1700,also,0.27188491140296817
1650-1700,altieri,0.5165766861675537
1650-1700,alva,0.3072237555670641
1650-1700,amdmaddie,0.1179450948102892
1650-1700,andreas,0.22941573387056172
1650-1700,angels,0.6287897747173719
1650-1700,announce,0.4082482904638631
1650-1700,anonymous,0.46591283552354573
1650-1700,antonio,0.35233496510948165
1650-1700,apostolica,0.5481252946821719
1650-1700,april,0.4934047412551041
1650-1700,aprile,0.5245282729231674
1650-1700,apriranno,0.22807425537032228
1650-1700,ar,0.19565955564896617
1650-1700,areskine,0.3266031564646917
1650-1700,armorial,0.32513021689172217
1650-1700,arms,0.4527016475593568
1650-1700,around,0.19565955564896617
1650-1700,arrows,0.1670329322972444
1650-1700,assumption,0.5054770719047653
1650-1700,astalli,0.34226910686148043
1650-1700,auction,0.1473919623289951
1650-1700,auditor,0.4654331735313127
1650-1700,auditors,0.3051640967170166
1650-1700,author,0.4515567199306335
1650-1700,available,0.8927337685274666
1650-1700,baird,0.37547852468252035
1650-1700,barbara,0.3570812072981432
1650-1700,barberini,0.3745599409304603
1650-1700,became,0.38747454256895747
1650-1700,belonging,0.21661539653808948
1650-1700,beneuento,0.2998659116599355
1650-1700,bestowed,0.1179450948102892
1650-1700,bible,0.1179450948102892
1650-1700,bibliographical,0.5429784062860878
1650-1700,blank,0.5637578986775721
1650-1700,blind,0.3025771110833049
1650-1700,board,0.40019013249094154
1650-1700,boke,0.4656079175432646
1650-1700,bonaccursio,0.5753195782401463
1650-1700,bonifacij,0.23697336281766093
1650-1700,book,0.2654027965783286
1650-1700,booke,0.28214416862734054
1650-1700,bookplate,0.37484654916531823
1650-1700,books,0.5538254690788209
1650-1700,border,0.6264913418400164
1650-1700,bornius,0.33097424938632813
1650-1700,bought,0.2947839246579902
1650-1700,bound,0.1670329322972444
1650-1700,boyle,0.1179450948102892
1650-1700,brief,0.39484639256281034
1650-1700,brodie,0.734865036143737
1650-1700,bryan,0.47024632351420104
1650-1700,buonaccorsi,0.5753195782401463
1650-1700,burnet,0.5380621517909883
1650-1700,calf,0.1670329322972444
1650-1700,california,0.3570812072981432
1650-1700,camera,0.5312359765739596
1650-1700,camerlengo,0.5343466652112374
1650-1700,campbell,0.2358901896205784
1650-1700,capacity,0.3051640967170166
1650-1700,caption,0.804004965014758
1650-1700,cardinal,0.5726819197580404
1650-1700,carlo,0.45781990009794993
1650-1700,carpegna,0.41191609164190846
1650-1700,carrillo,0.26355746575940886
1650-1700,carry,0.4160308154119502
1650-1700,castilla,0.26355746575940886
1650-1700,cat,0.5773502691896257
1650-1700,cathcart,0.3190962281582274
1650-1700,center,0.3570812072981432
1650-1700,central,0.21661539653808948
1650-1700,century,0.20376225495933065
1650-1700,ch,0.27470559931228555
1650-1700,chalice,0.6684532737267018
1650-1700,characters,0.1179450948102892
1650-1700,charles,0.3072237555670641
1650-1700,chief,0.1670329322972444
1650-1700,christophorus,0.22941573387056172
1650-1700,church,0.2358901896205784
1650-1700,cibo,0.3652161169327763
1650-1700,city,0.4237600434476415
1650-1700,clement,0.4129348997649415
1650-1700,clementinas,0.23697336281766093
1650-1700,clerk,0.3266031564646917
1650-1700,coat,0.4959848011788454
1650-1700,coats,0.4259589425548543
1650-1700,coberus,0.22941573387056172
1650-1700,coll,0.7438250128509231
1650-1700,collombat,0.4472135954999579
1650-1700,colophon,0.5653064337002836
1650-1700,columns,0.5222128906249074
1650-1700,communes,0.23697336281766093
1650-1700,complectens,0.23697336281766093
1650-1700,concordia,0.1670329322972444
1650-1700,congregatio,0.3652161169327763
1650-1700,congregatione,0.22807425537032228
1650-1700,conservatori,0.6998734094541814
1650-1700,consists,0.3051640967170166
1650-1700,containing,0.2314422467470865
1650-1700,continue,0.1179450948102892
1650-1700,cooke,0.47024632351420104
1650-1700,copie,0.18937203961687613
1650-1700,copy,0.1179450948102892
1650-1700,cork,0.1179450948102892
1650-1700,corsini,0.44078225865451304
1650-1700,cost,0.1473919623289951
1650-1700,crest,0.1670329322972444
1650-1700,cropped,0.35319904356226073
1650-1700,cs,0.45245402747444474
1650-1700,curante,0.4610545818702564
1650-1700,da,0.22807425537032228
1650-1700,dalla,0.2998659116599355
1650-1700,date,0.49094210438239605
1650-1700,dated,0.5514433412195283
1650-1700,david,0.4038763631929965
1650-1700,de,0.5833516488796053
1650-1700,dean,0.37012264358093105
1650-1700,death,0.41191609164190846
1650-1700,decision,0.3051640967170166
1650-1700,decoration,0.6501175303548041
1650-1700,decretales,0.23697336281766093
1650-1700,decretalium,0.23697336281766093
1650-1700,decretum,0.23697336281766093
1650-1700,delirus,0.4472135954999579
1650-1700,della,0.2998659116599355
1650-1700,delle,0.22807425537032228
1650-1700,demi,0.1670329322972444
1650-1700,den,0.7574881584675045
1650-1700,device,0.5237825471978628
1650-1700,di,0.45419372861749446
1650-1700,difference,0.1670329322972444
1650-1700,different,0.536284871696939
1650-1700,digitisation,0.32025616643111127
1650-1700,dignidad,0.26355746575940886
1650-1700,disputations,0.22941573387056172
1650-1700,dissertatio,0.33097424938632813
1650-1700,dogana,0.2998659116599355
1650-1700,doganieri,0.2870728399740087
1650-1700,donation,0.1179450948102892
1650-1700,double,0.5222128906249074
1650-1700,downwards,0.1670329322972444
1650-1700,du,0.3317935117015981
1650-1700,duncan,0.42163919666720306
1650-1700,durdans,0.19565955564896617
1650-1700,durdens,0.19565955564896617
1650-1700,earl,0.19565955564896617
1650-1700,earle,0.1179450948102892
1650-1700,early,0.3570812072981432
1650-1700,ed,0.7517608501333637
1650-1700,edinburgh,0.284623325205662
1650-1700,edition,0.319751283656728
1650-1700,edward,0.3653946830949147
1650-1700,een,0.18937203961687613
1650-1700,elected,0.44078225865451304
1650-1700,eloge,0.42917327910861125
1650-1700,elzevier,0.5773502691896257
1650-1700,emerix,0.37012264358093105
1650-1700,en,0.26355746575940886
1650-1700,endpaper,0.5070492081536779
1650-1700,endroits,0.2314422467470865
1650-1700,engraved,0.7232035159503242
1650-1700,entered,0.3317935117015981
1650-1700,entitled,0.3317935117015981
1650-1700,ermine,0.1670329322972444
1650-1700,erminois,0.1670329322972444
1650-1700,esq,0.3190962281582274
1650-1700,esqr,0.3266031564646917
1650-1700,estc,1.0
1650-1700,et,0.2177093357338878
1650-1700,ex,0.39662071517175335
1650-1700,extensive,0.1473919623289951
1650-1700,external,0.32025616643111127
1650-1700,extravagantes,0.47394672563532186
1650-1700,fabricae,0.3652161169327763
1650-1700,facing,0.42917327910861125
1650-1700,fantoni,0.5741456799480174
1650-1700,fatto,0.2998659116599355
1650-1700,fauereau,0.42917327910861125
1650-1700,ffane,0.19565955564896617
1650-1700,filippo,0.2870728399740087
1650-1700,final,0.307295466112156
1650-1700,first,0.312106134677757
1650-1700,five,0.3399209098696401
1650-1700,flache,0.22941573387056172
1650-1700,flaminio,0.3051640967170166
1650-1700,flyleaf,0.1473919623289951
1650-1700,flyleaves,0.1473919623289951
1650-1700,following,0.3190962281582274
1650-1700,forma,0.39134511413181977
1650-1700,formerly,0.21661539653808948
1650-1700,france,0.2314422467470865
1650-1700,francesco,0.4712312742884186
1650-1700,francis,0.44326333420796776
1650-1700,franzoni,0.5753195782401463
1650-1700,free,0.2608741343380008
1650-1700,friends,0.5887602864492577
1650-1700,front,0.35949061536090815
1650-1700,gabriel,0.22941573387056172
1650-1700,galant,0.4315035119148465
1650-1700,gastaldi,0.5630686387900796
1650-1700,general,0.41191609164190846
1650-1700,generali,0.2870728399740087
1650-1700,generated,0.32025616643111127
1650-1700,georgius,0.22941573387056172
1650-1700,giacomo,0.5753195782401463
1650-1700,gilbert,0.5380621517909883
1650-1700,gilt,0.3764443576589856
1650-1700,ginetti,0.5244270338156675
1650-1700,giovanni,0.4712312742884186
1650-1700,girolamo,0.5630686387900796
1650-1700,giuseppe,0.5753195782401463
1650-1700,given,0.45245402747444474
1650-1700,gold,0.1670329322972444
1650-1700,goldfinch,0.1670329322972444
1650-1700,goldsmid,0.1670329322972444
1650-1700,goldsmiths,0.5773502691896257
1650-1700,grande,0.26355746575940886
1650-1700,gratiani,0.23697336281766093
1650-1700,greek,0.6141491934778925
1650-1700,gregorij,0.23697336281766093
1650-1700,grimaldi,0.22807425537032228
1650-1700,grote,0.22941573387056172
1650-1700,gules,0.1670329322972444
1650-1700,hage,0.18937203961687613
1650-1700,hailctone,0.3653946830949147
1650-1700,hand,0.2660898959038104
1650-1700,handwritten,0.1179450948102892
1650-1700,hebrew,1.0
1650-1700,heere,0.18937203961687613
1650-1700,helmstedt,0.7191160727110357
1650-1700,highlands,0.1179450948102892
1650-1700,historiated,0.7071067811865475
1650-1700,history,0.3399209098696401
1650-1700,holder,0.4160308154119502
1650-1700,holding,0.1670329322972444
1650-1700,honourable,0.1179450948102892
1650-1700,houdry,0.5380621517909883
1650-1700,identifies,0.1179450948102892
1650-1700,ienae,0.6590421865562694
1650-1700,imprint,0.4472135954999579
1650-1700,inauguralis,0.33097424938632813
1650-1700,includes,0.6833917005418046
1650-1700,including,0.5218467099072464
1650-1700,index,0.7300519047510119
1650-1700,indexes,0.5429784062860878
1650-1700,individual,0.1179450948102892
1650-1700,initial,0.7071067811865475
1650-1700,initials,0.19565955564896617
1650-1700,ink,0.4075245099186613
1650-1700,inkstamp,0.19565955564896617
1650-1700,innocent,0.5574014012658479
1650-1700,inquisitionis,0.3811121649671629
1650-1700,inscribed,0.18404985472195476
1650-1700,inscription,0.4698381707047624
1650-1700,inserted,0.1179450948102892
1650-1700,ioannis,0.23697336281766093
1650-1700,ireland,0.1179450948102892
1650-1700,irish,0.1179450948102892
1650-1700,issued,0.49350647000546716
1650-1700,italy,0.2314422467470865
1650-1700,item,0.36160036031905196
1650-1700,ix,0.44965038523757356
1650-1700,jacob,0.37012264358093105
1650-1700,jacobus,0.33097424938632813
1650-1700,james,0.3001622601055713
1650-1700,jane,0.277329842405973
1650-1700,januarij,0.18937203961687613
1650-1700,jena,0.6557146043376467
1650-1700,joachimus,0.22941573387056172
1650-1700,john,0.25352460407683897
1650-1700,journal,0.3317935117015981
1650-1700,june,0.4315035119148465
1650-1700,jure,0.33097424938632813
1650-1700,justice,0.3266031564646917
1650-1700,katharine,0.4656079175432646
1650-1700,kilbrandon,0.1179450948102892
1650-1700,killchattan,0.1179450948102892
1650-1700,knuttel,1.0
1650-1700,koningh,0.18937203961687613
1650-1700,la,0.26355746575940886
1650-1700,label,0.1670329322972444
1650-1700,larroque,0.5000976259936897
1650-1700,last,0.6036174809904836
1650-1700,late,0.21661539653808948
1650-1700,later,0.44078225865451304
1650-1700,latin,0.30707459673894627
1650-1700,ld,0.3266031564646917
1650-1700,le,0.43527810452639554
1650-1700,leaf,0.5637578986775721
1650-1700,learned,0.1179450948102892
1650-1700,leaves,0.5537197904680653
1650-1700,leipzig,0.7191160727110357
1650-1700,les,0.5773502691896257
1650-1700,letters,0.2314422467470865
1650-1700,li,0.4459522491347068
1650-1700,lib,0.5773502691896257
1650-1700,library,0.3764443576589856
1650-1700,libris,0.39662071517175335
1650-1700,lion,0.1670329322972444
1650-1700,list,0.1179450948102892
1650-1700,livingstoun,0.1473919623289951
1650-1700,lorenzo,0.4353494147703776
