decade,word,tf,occurrences
1950-2000,marc,9.693679720822024e-05,"[11851, 14278, 22906, 30350]"
1950-2000,lubric,0.0001938735944164,"[11856, 14159, 23961, 30860]"
1950-2000,regensburg,2.423419930205506e-05,[11857]
1950-2000,philosoph,0.0001696393951143,"[11859, 14601, 26523, 27495, 28575, 31157, 33259]"
1950-2000,rental,2.423419930205506e-05,[11871]
1950-2000,tucholski,2.423419930205506e-05,[11875]
1950-2000,kurt,2.423419930205506e-05,[11875]
1950-2000,loneli,2.423419930205506e-05,[11878]
1950-2000,napoleon,0.0001211709965102,"[11882, 11993, 12085, 22960, 39712]"
1950-2000,emperor,0.0002423419930205,"[11882, 12085, 21910, 22960, 23567, 26368, 33690, 35578, 37104, 39712]"
1950-2000,turrini,2.423419930205506e-05,[11883]
1950-2000,slaughter,9.693679720822024e-05,"[11887, 12992, 16589, 31578]"
1950-2000,rotari,2.423419930205506e-05,[11949]
1950-2000,coley,2.423419930205506e-05,[11950]
1950-2000,rhythm,4.846839860411012e-05,"[11953, 19871]"
1950-2000,street,0.0001696393951143,"[11954, 12984, 15918, 30045, 33429, 35619, 40728]"
1950-2000,workmen,2.423419930205506e-05,[11956]
1950-2000,zionism,7.270259790616518e-05,"[11958, 23726, 33609]"
1950-2000,billingford,4.846839860411012e-05,[11959]
1950-2000,norfolk,0.0001211709965102,"[11959, 13539, 27974, 36041]"
1950-2000,brazza,2.423419930205506e-05,[11966]
1950-2000,savorgnan,2.423419930205506e-05,[11966]
1950-2000,correspond,9.693679720822024e-05,"[11968, 15106, 25942, 33194]"
1950-2000,bahaism,4.846839860411012e-05,"[11973, 31242]"
1950-2000,polym,0.0002181077937184,"[11974, 12261, 19597, 19940, 27001, 29633, 35998, 36003, 36777]"
1950-2000,lenin,0.0001211709965102,"[11975, 12673, 13074, 18686, 19941]"
1950-2000,ilʹich,0.0001211709965102,"[11975, 12673, 13074, 18686, 19941]"
1950-2000,maxwel,4.846839860411012e-05,"[11989, 28194]"
1950-2000,virus,2.423419930205506e-05,[11992]
1950-2000,tulli,2.423419930205506e-05,[11995]
1950-2000,lost,2.423419930205506e-05,[12008]
1950-2000,roseangl,2.423419930205506e-05,[12015]
1950-2000,dunde,4.846839860411012e-05,"[12015, 40153]"
1950-2000,broadband,2.423419930205506e-05,[12021]
1950-2000,respons,2.423419930205506e-05,[12022]
1950-2000,hamiltonian,2.423419930205506e-05,[12034]
1950-2000,shipwreck,0.0001454051958123,"[12042, 23605, 34561, 36634, 37794, 38936]"
1950-2000,fleme,2.423419930205506e-05,[12044]
1950-2000,marjori,2.423419930205506e-05,[12044]
1950-2000,bader,2.423419930205506e-05,[12064]
1950-2000,nom,2.423419930205506e-05,[12069]
1950-2000,attent,2.423419930205506e-05,[12072]
1950-2000,paullu,2.423419930205506e-05,[12073]
1950-2000,luciu,7.270259790616518e-05,"[12073, 27822, 35524]"
1950-2000,aemiliu,2.423419930205506e-05,[12073]
1950-2000,moth,7.270259790616518e-05,"[12079, 35997, 36238]"
1950-2000,imit,2.423419930205506e-05,[12080]
1950-2000,ellipt,4.846839860411012e-05,"[12087, 40964]"
1950-2000,ortnit,2.423419930205506e-05,[12094]
1950-2000,partito,2.423419930205506e-05,[12095]
1950-2000,comunista,2.423419930205506e-05,[12095]
1950-2000,italiano,2.423419930205506e-05,[12095]
1950-2000,passion,2.423419930205506e-05,[12097]
1950-2000,colchest,2.423419930205506e-05,[12100]
1950-2000,essex,2.423419930205506e-05,[12100]
1950-2000,ironi,7.270259790616518e-05,"[12102, 13112, 28320]"
1950-2000,intergener,2.423419930205506e-05,[12104]
1950-2000,breakfast,4.846839860411012e-05,"[12124, 15659]"
1950-2000,cornish,2.423419930205506e-05,[12144]
1950-2000,rais,9.693679720822024e-05,"[12148, 16456, 28456, 34121]"
1950-2000,bromwich,4.846839860411012e-05,"[12150, 30528]"
1950-2000,aerodrom,7.270259790616518e-05,"[12150, 22680, 25946]"
1950-2000,muslim,0.0001211709965102,"[12171, 24069, 24781, 31033, 31136]"
1950-2000,pearc,2.423419930205506e-05,[12172]
1950-2000,civic,7.270259790616518e-05,"[12175, 30061, 31762]"
1950-2000,dora,2.423419930205506e-05,[12177]
1950-2000,esther,2.423419930205506e-05,[12177]
1950-2000,ambros,2.423419930205506e-05,[12184]
1950-2000,jesmond,2.423419930205506e-05,[12190]
1950-2000,gild,2.423419930205506e-05,[12191]
1950-2000,hindu,2.423419930205506e-05,[12192]
1950-2000,ski,0.0002665761923226,"[12197, 12865, 15136, 22879, 26208, 27120]"
1950-2000,cargo,4.846839860411012e-05,"[12213, 22145]"
1950-2000,spider,0.0001211709965102,"[12228, 13494, 17238, 20820, 29531]"
1950-2000,morro,2.423419930205506e-05,[12232]
1950-2000,tacitu,2.423419930205506e-05,[12265]
1950-2000,corneliu,2.423419930205506e-05,[12265]
1950-2000,toilet,2.423419930205506e-05,[12272]
1950-2000,swim,9.693679720822024e-05,"[12273, 22028, 35040, 37323]"
1950-2000,hamster,2.423419930205506e-05,[12275]
1950-2000,bean,4.846839860411012e-05,"[12291, 15185]"
1950-2000,inverclyd,2.423419930205506e-05,[12294]
1950-2000,nh,2.423419930205506e-05,[12294]
1950-2000,prosecutor,2.423419930205506e-05,[12311]
1950-2000,friendship,9.693679720822024e-05,"[12353, 32125, 35092, 36358]"
1950-2000,allianc,2.423419930205506e-05,[12355]
1950-2000,adlerian,7.270259790616518e-05,"[12387, 16672, 26610]"
1950-2000,linlithgow,2.423419930205506e-05,[12389]
1950-2000,hope,9.693679720822024e-05,"[12389, 13801, 14633, 20584]"
1950-2000,concert,7.270259790616518e-05,"[12392, 12697, 33638]"
1950-2000,klammer,2.423419930205506e-05,[12407]
1950-2000,bernhard,7.270259790616518e-05,"[12407, 12945, 41738]"
1950-2000,diophantin,2.423419930205506e-05,[12417]
1950-2000,blue,7.270259790616518e-05,"[12423, 18654, 28530]"
1950-2000,actuari,4.846839860411012e-05,"[12428, 15857]"
1950-2000,surreal,4.846839860411012e-05,"[12429, 36088]"
1950-2000,answer,0.0001454051958123,"[12438, 17766, 19263, 31206, 33742, 39222]"
1950-2000,birthday,2.423419930205506e-05,[12447]
1950-2000,extradit,2.423419930205506e-05,[12448]
1950-2000,weed,0.0001211709965102,"[12457, 18326, 20651, 21099, 30190]"
1950-2000,coffe,4.846839860411012e-05,"[12500, 13154]"
1950-2000,dye,0.0003150445909267,"[12506, 19727, 20044, 20351, 31261, 31372, 41597]"
1950-2000,poetic,0.0001696393951143,"[12519, 13718, 17234, 17731, 29443, 37542, 38586]"
1950-2000,weav,0.0001211709965102,"[12529, 20712, 20715, 27225, 37961]"
1950-2000,psychophys,2.423419930205506e-05,[12532]
1950-2000,vlacho,2.423419930205506e-05,[12551]
1950-2000,gerasimo,2.423419930205506e-05,[12551]
1950-2000,kivi,2.423419930205506e-05,[12555]
1950-2000,sommervil,2.423419930205506e-05,[12600]
1950-2000,plc,0.0001454051958123,"[12600, 17491, 17494, 29379, 29757, 38966]"
1950-2000,pinnotherida,2.423419930205506e-05,[12602]
1950-2000,deal,2.423419930205506e-05,[12618]
1950-2000,judd,2.423419930205506e-05,[12621]
1950-2000,donald,4.846839860411012e-05,"[12621, 38730]"
1950-2000,hydrolog,9.693679720822024e-05,"[12625, 17979, 19437, 30556]"
1950-2000,ewe,2.423419930205506e-05,[12628]
1950-2000,juliana,2.423419930205506e-05,[12628]
1950-2000,horatia,2.423419930205506e-05,[12628]
1950-2000,bbc,4.846839860411012e-05,"[12633, 37453]"
1950-2000,watt,2.423419930205506e-05,[12652]
1950-2000,fungu,2.423419930205506e-05,[12656]
1950-2000,ant,7.270259790616518e-05,"[12656, 18866, 41875]"
1950-2000,kielland,2.423419930205506e-05,[12668]
1950-2000,lang,4.846839860411012e-05,"[12668, 33504]"
1950-2000,corbet,2.423419930205506e-05,[12679]
1950-2000,anthropologi,2.423419930205506e-05,[12681]
1950-2000,ferrit,2.423419930205506e-05,[12695]
1950-2000,ident,7.270259790616518e-05,"[12704, 22561, 23562]"
1950-2000,mural,0.0001211709965102,"[12726, 21947, 22542, 32103, 41617]"
1950-2000,date,4.846839860411012e-05,"[12728, 27282]"
1950-2000,nineti,2.423419930205506e-05,[12734]
1950-2000,northumbria,2.423419930205506e-05,[12764]
1950-2000,newcastl,2.423419930205506e-05,[12764]
1950-2000,caesariu,2.423419930205506e-05,[12770]
1950-2000,archbishop,2.423419930205506e-05,[12770]
1950-2000,arl,2.423419930205506e-05,[12770]
1950-2000,earhart,2.423419930205506e-05,[12775]
1950-2000,usuri,2.423419930205506e-05,[12806]
1950-2000,tin,4.846839860411012e-05,"[12807, 13202]"
1950-2000,mexico,4.846839860411012e-05,"[12817, 17828]"
1950-2000,ministerio,2.423419930205506e-05,[12817]
1950-2000,banker,2.423419930205506e-05,[12831]
1950-2000,benzopyren,2.423419930205506e-05,[12857]
1950-2000,resin,2.423419930205506e-05,[12861]
1950-2000,typolog,9.693679720822024e-05,"[12868, 23058, 25084, 39636]"
1950-2000,rolph,2.423419930205506e-05,[12869]
1950-2000,hewitt,2.423419930205506e-05,[12869]
1950-2000,bar,9.693679720822024e-05,"[12884, 21026, 21727, 39677]"
1950-2000,drink,0.0002908103916246,"[12884, 13070, 17735, 21026, 21727, 29219, 31305, 32623, 37263, 37411, 39548, 39677]"
1950-2000,establish,0.0001454051958123,"[12884, 21026, 21727, 29036, 34057, 39677]"
1950-2000,lorrain,4.846839860411012e-05,"[12885, 17272]"
1950-2000,scientolog,2.423419930205506e-05,[12894]
1950-2000,pym,2.423419930205506e-05,[12901]
1950-2000,crusad,7.270259790616518e-05,"[12909, 18478, 30586]"
1950-2000,factor,4.846839860411012e-05,"[12912, 31358]"
1950-2000,hydroelectr,2.423419930205506e-05,[12913]
1950-2000,drayton,4.846839860411012e-05,"[12918, 12963]"
1950-2000,medal,2.423419930205506e-05,[12926]
1950-2000,lakeland,2.423419930205506e-05,[12929]
1950-2000,needlepoint,2.423419930205506e-05,[12938]
1950-2000,lace,0.0001454051958123,"[12938, 17046, 27390, 36311]"
1950-2000,orthoped,7.270259790616518e-05,"[12944, 16966, 30020]"
1950-2000,referendum,2.423419930205506e-05,[12951]
1950-2000,intervent,2.423419930205506e-05,[12982]
1950-2000,coastwis,2.423419930205506e-05,[12988]
1950-2000,cereal,2.423419930205506e-05,[12991]
1950-2000,smut,2.423419930205506e-05,[12991]
1950-2000,grillparz,2.423419930205506e-05,[13003]
1950-2000,franz,0.0001211709965102,"[13003, 20513, 21149, 26670, 39208]"
1950-2000,philip,7.270259790616518e-05,"[13004, 21325, 39123]"
1950-2000,hoffmann,2.423419930205506e-05,[13011]
1950-2000,incompat,2.423419930205506e-05,[13018]
1950-2000,joan,4.846839860411012e-05,"[13022, 35628]"
1950-2000,arc,4.846839860411012e-05,"[13022, 40048]"
1950-2000,head,0.0001938735944164,"[13028, 15783, 17425, 20646, 23300, 23787, 35288, 36516]"
1950-2000,kudrun,2.423419930205506e-05,[13029]
1950-2000,satir,4.846839860411012e-05,"[13030, 16260]"
1950-2000,didact,4.846839860411012e-05,"[13031, 35079]"
1950-2000,confess,2.423419930205506e-05,[13034]
1950-2000,dialect,0.0001211709965102,"[13037, 16241, 20479, 21846, 26551]"
1950-2000,maupass,4.846839860411012e-05,"[13038, 16752]"
1950-2000,guy,4.846839860411012e-05,"[13038, 16752]"
1950-2000,madariaga,2.423419930205506e-05,[13040]
1950-2000,bang,2.423419930205506e-05,[13041]
1950-2000,minerolog,4.846839860411012e-05,"[13042, 32318]"
1950-2000,stevenag,2.423419930205506e-05,[13071]
1950-2000,ulrich,7.270259790616518e-05,"[13073, 23433, 36264]"
1950-2000,dem,4.846839860411012e-05,"[13073, 19042]"
1950-2000,euripid,2.423419930205506e-05,[13075]
1950-2000,esenin,2.423419930205506e-05,[13084]
1950-2000,aleksandrovich,9.693679720822024e-05,"[13084, 19024, 25153, 39394]"
1950-2000,médecin,2.423419930205506e-05,[13087]
1950-2000,plumb,7.270259790616518e-05,"[13090, 16990, 17924]"
1950-2000,murdoch,7.270259790616518e-05,"[13109, 25116, 34517]"
1950-2000,iri,9.693679720822024e-05,"[13109, 25116, 33014, 34517]"
1950-2000,tey,2.423419930205506e-05,[13119]
1950-2000,josephin,2.423419930205506e-05,[13119]
1950-2000,cozzen,2.423419930205506e-05,[13124]
1950-2000,gould,2.423419930205506e-05,[13124]
1950-2000,imbal,2.423419930205506e-05,[13132]
1950-2000,reich,2.423419930205506e-05,[13134]
1950-2000,lung,2.423419930205506e-05,[13135]
1950-2000,atlant,4.846839860411012e-05,"[13144, 14105]"
1950-2000,cobra,2.423419930205506e-05,[13152]
1950-2000,month,2.423419930205506e-05,[13157]
1950-2000,seashor,4.846839860411012e-05,"[13172, 14154]"
1950-2000,koeppen,7.270259790616518e-05,"[13183, 15438, 38406]"
1950-2000,individualité,2.423419930205506e-05,[13188]
1950-2000,surgic,0.0001696393951143,"[13190, 17204, 19433, 20363, 24992, 30261, 35197]"
1950-2000,pheasant,2.423419930205506e-05,[13193]
1950-2000,needlework,9.693679720822024e-05,"[13194, 20665, 26294, 34578]"
1950-2000,woolen,2.423419930205506e-05,[13201]
1950-2000,worst,2.423419930205506e-05,[13201]
1950-2000,sarah,4.846839860411012e-05,"[13209, 16902]"
1950-2000,invalid,4.846839860411012e-05,"[13210, 35054]"
1950-2000,registr,2.423419930205506e-05,[13214]
1950-2000,perman,2.423419930205506e-05,[13217]
1950-2000,pipelin,4.846839860411012e-05,"[13222, 25306]"
1950-2000,tropic,9.693679720822024e-05,"[13229, 27424, 27783, 31172]"
1950-2000,vener,2.423419930205506e-05,[13231]
1950-2000,zx,9.693679720822024e-05,"[13243, 35865, 38951, 39478]"
1950-2000,milescu,2.423419930205506e-05,[13248]
1950-2000,nicola,7.270259790616518e-05,"[13248, 21675, 24460]"
1950-2000,habit,9.693679720822024e-05,"[13253, 22831, 38935, 41453]"
1950-2000,xvii,2.423419930205506e-05,[13254]
1950-2000,blake,9.693679720822024e-05,"[13269, 23981, 34327, 40157]"
1950-2000,solvent,2.423419930205506e-05,[13278]
1950-2000,fallada,4.846839860411012e-05,"[13299, 41901]"
1950-2000,biblioteka,9.693679720822024e-05,"[13304, 20993, 22445, 41291]"
1950-2000,enzym,0.0001696393951143,"[13382, 18154, 27686, 27925, 29704, 31633, 31634]"
1950-2000,antiasthmat,2.423419930205506e-05,[13383]
1950-2000,sigurðsson,2.423419930205506e-05,[13416]
1950-2000,dosimetri,7.270259790616518e-05,"[13420, 13894, 13969]"
1950-2000,bennett,2.423419930205506e-05,[13434]
1950-2000,hampton,7.270259790616518e-05,"[13458, 17077, 36008]"
1950-2000,palac,9.693679720822024e-05,"[13458, 17077, 36008, 41351]"
1950-2000,warsaw,4.846839860411012e-05,"[13462, 20993]"
1950-2000,pact,2.423419930205506e-05,[13462]
1950-2000,hundr,4.846839860411012e-05,"[13463, 29653]"
1950-2000,columbu,7.270259790616518e-05,"[13475, 22276, 37358]"
1950-2000,christoph,0.0001211709965102,"[13475, 22276, 33618, 37358, 37790]"
1950-2000,riot,2.423419930205506e-05,[13480]
1950-2000,apprentic,7.270259790616518e-05,"[13484, 30076, 37360]"
1950-2000,bu,9.693679720822024e-05,"[13489, 13583, 14361, 36559]"
1950-2000,psychometri,2.423419930205506e-05,[13496]
1950-2000,yellow,2.423419930205506e-05,[13497]
1950-2000,fever,4.846839860411012e-05,"[13497, 34023]"
1950-2000,enlist,2.423419930205506e-05,[13518]
1950-2000,bomb,7.270259790616518e-05,"[13522, 39704, 41477]"
1950-2000,bionic,2.423419930205506e-05,[13528]
1950-2000,aerosol,2.423419930205506e-05,[13531]
1950-2000,bolton,4.846839860411012e-05,"[13538, 38736]"
1950-2000,sevenoak,2.423419930205506e-05,[13540]
1950-2000,gravel,0.0001454051958123,"[13541, 14910, 31628, 31629, 36206, 41180]"
1950-2000,enfield,4.846839860411012e-05,"[13543, 34521]"
1950-2000,aviat,2.423419930205506e-05,[13546]
1950-2000,smollett,4.846839860411012e-05,"[13549, 32846]"
1950-2000,tobia,4.846839860411012e-05,"[13549, 32846]"
1950-2000,supplier,2.423419930205506e-05,[13577]
1950-2000,staphylococc,2.423419930205506e-05,[13580]
1950-2000,kammerspiel,2.423419930205506e-05,[13586]
1950-2000,artmann,2.423419930205506e-05,[13591]
1950-2000,seychel,2.423419930205506e-05,[13628]
1950-2000,postgradu,2.423419930205506e-05,[13632]
1950-2000,chief,2.423419930205506e-05,[13635]
1950-2000,holomorph,2.423419930205506e-05,[13642]
1950-2000,season,4.846839860411012e-05,"[13653, 29685]"
1950-2000,abolitionist,2.423419930205506e-05,[13654]
1950-2000,puppet,7.270259790616518e-05,"[13701, 23666, 33493]"
1950-2000,papal,2.423419930205506e-05,[13703]
1950-2000,senil,2.423419930205506e-05,[13707]
1950-2000,dementia,2.423419930205506e-05,[13707]
1950-2000,falcon,2.423419930205506e-05,[13720]
1950-2000,inn,4.846839860411012e-05,"[13720, 23419]"
1950-2000,beccl,2.423419930205506e-05,[13720]
1950-2000,suffolk,4.846839860411012e-05,"[13720, 16028]"
1950-2000,matthia,2.423419930205506e-05,[13724]
1950-2000,lay,2.423419930205506e-05,[13725]
1950-2000,hutu,2.423419930205506e-05,[13726]
1950-2000,doubl,7.270259790616518e-05,"[13735, 19881, 40966]"
1950-2000,endokrynologia,2.423419930205506e-05,[13738]
1950-2000,molekularna,2.423419930205506e-05,[13738]
1950-2000,lincoln,9.693679720822024e-05,"[13742, 36795, 41730, 41883]"
1950-2000,abraham,0.0001211709965102,"[13742, 36795, 39391, 41730, 41883]"
1950-2000,schizophrenia,4.846839860411012e-05,"[13744, 37122]"
1950-2000,fellowship,2.423419930205506e-05,[13744]
1950-2000,fashion,2.423419930205506e-05,[13759]
1950-2000,nova,2.423419930205506e-05,[13768]
1950-2000,scotia,2.423419930205506e-05,[13768]
1950-2000,homoeopath,2.423419930205506e-05,[13770]
1950-2000,faculti,4.846839860411012e-05,"[13770, 22420]"
1950-2000,homoeopathi,2.423419930205506e-05,[13770]
1950-2000,shelter,2.423419930205506e-05,[13774]
1950-2000,incarn,2.423419930205506e-05,[13777]
1950-2000,rancher,2.423419930205506e-05,[13780]
1950-2000,green,0.0001211709965102,"[13798, 24253, 24837, 32386, 34003]"
1950-2000,mayor,2.423419930205506e-05,[13804]
1950-2000,minnesang,2.423419930205506e-05,[13833]
1950-2000,waitangi,2.423419930205506e-05,[13836]
1950-2000,hamilton,0.0001454051958123,"[13838, 29936, 30546, 31323, 37771, 39428]"
1950-2000,emma,2.423419930205506e-05,[13838]
1950-2000,berlioz,2.423419930205506e-05,[13839]
1950-2000,goat,4.846839860411012e-05,"[13842, 18148]"
1950-2000,verona,2.423419930205506e-05,[13851]
1950-2000,itali,0.0001211709965102,"[13851, 13925, 15942, 19573, 31051]"
1950-2000,lippisch,2.423419930205506e-05,[13852]
1950-2000,hofkapel,2.423419930205506e-05,[13852]
1950-2000,bachelard,2.423419930205506e-05,[13853]
1950-2000,gaston,2.423419930205506e-05,[13853]
1950-2000,brecht,4.846839860411012e-05,"[13864, 36341]"
1950-2000,bertolt,4.846839860411012e-05,"[13864, 36341]"
1950-2000,hamann,2.423419930205506e-05,[13873]
1950-2000,automat,0.0001938735944164,"[13878, 13883, 17181, 22431, 28482, 31847, 36209, 37457]"
1950-2000,checkout,2.423419930205506e-05,[13878]
1950-2000,cyclist,2.423419930205506e-05,[13885]
1950-2000,deviant,4.846839860411012e-05,"[13896, 28046]"
1950-2000,negoti,0.0001211709965102,"[13899, 15400, 15589, 16960, 38132]"
1950-2000,grind,2.423419930205506e-05,[13902]
1950-2000,etiquett,7.270259790616518e-05,"[13912, 20677, 34401]"
1950-2000,shortwav,4.846839860411012e-05,"[13923, 25072]"
1950-2000,spoleto,2.423419930205506e-05,[13925]
1950-2000,pentecost,9.693679720822024e-05,"[13932, 19069, 25790, 40470]"
1950-2000,protest,9.693679720822024e-05,"[13934, 17805, 24664, 40477]"
1950-2000,settl,2.423419930205506e-05,[13942]
1950-2000,pearl,7.270259790616518e-05,"[13944, 26397, 32703]"
1950-2000,hawaii,2.423419930205506e-05,[13944]
1950-2000,attack,2.423419930205506e-05,[13944]
1950-2000,choreograph,2.423419930205506e-05,[13946]
1950-2000,ninian,2.423419930205506e-05,[13950]
1950-2000,carbon,7.270259790616518e-05,"[13960, 22840, 30585]"
1950-2000,speed,4.846839860411012e-05,"[13961, 37769]"
1950-2000,reliabl,4.846839860411012e-05,"[13965, 15557]"
1950-2000,plywood,2.423419930205506e-05,[13966]
1950-2000,blood,0.0001696393951143,"[13970, 17983, 18271, 26853, 30204, 31008, 40298]"
1950-2000,root,2.423419930205506e-05,[13971]
1950-2000,bowmak,2.423419930205506e-05,[13975]
1950-2000,corp,4.846839860411012e-05,"[13977, 25170]"
1950-2000,selbi,4.846839860411012e-05,"[14003, 42044]"
1950-2000,rushcliff,2.423419930205506e-05,[14004]
1950-2000,vale,4.846839860411012e-05,"[14008, 34812]"
1950-2000,roof,7.270259790616518e-05,"[14013, 28361, 40344]"
1950-2000,pru,4.846839860411012e-05,"[14018, 23209]"
1950-2000,bolesław,4.846839860411012e-05,"[14018, 23209]"
1950-2000,snow,7.270259790616518e-05,"[14020, 26646, 33064]"
1950-2000,multichannel,2.423419930205506e-05,[14023]
1950-2000,breez,2.423419930205506e-05,[14024]
1950-2000,cardo,2.423419930205506e-05,[14027]
1950-2000,cripp,2.423419930205506e-05,[14028]
1950-2000,leisur,0.0001938735944164,"[14032, 14302, 16953, 24659, 29816, 35110, 37097, 40975]"
1950-2000,inflat,0.0001454051958123,"[14033, 23127, 27903, 27906, 29211, 40735]"
1950-2000,diari,2.423419930205506e-05,[14102]
1950-2000,carlyl,7.270259790616518e-05,"[14103, 21795, 32047]"
1950-2000,lock,0.0001211709965102,"[14136, 19127, 20945, 21208, 27301]"
1950-2000,hebrew,4.846839860411012e-05,"[14139, 39294]"
1950-2000,wavelet,2.423419930205506e-05,[14146]
1950-2000,rumin,2.423419930205506e-05,[14147]
1950-2000,number,4.846839860411012e-05,"[14152, 31592]"
1950-2000,nouveau,4.846839860411012e-05,"[14168, 14358]"
1950-2000,pound,4.846839860411012e-05,"[14177, 18801]"
1950-2000,ezra,4.846839860411012e-05,"[14177, 18801]"
1950-2000,segher,2.423419930205506e-05,[14212]
1950-2000,anna,2.423419930205506e-05,[14212]
1950-2000,hitler,2.423419930205506e-05,[14223]
1950-2000,adolf,4.846839860411012e-05,"[14223, 19155]"
1950-2000,happi,4.846839860411012e-05,"[14225, 19611]"
1950-2000,litter,2.423419930205506e-05,[14247]
1950-2000,trash,2.423419930205506e-05,[14247]
1950-2000,hala,2.423419930205506e-05,[14252]
1950-2000,cabinet,9.693679720822024e-05,"[14256, 26596, 28512, 31173]"
1950-2000,bronco,2.423419930205506e-05,[14263]
1950-2000,aberdeen,0.0001211709965102,"[14274, 24164, 28575, 36583, 38376]"
1950-2000,chagal,2.423419930205506e-05,[14278]
1950-2000,oas,2.423419930205506e-05,[14280]
1950-2000,nicephoru,2.423419930205506e-05,[14281]
1950-2000,blemmyd,2.423419930205506e-05,[14281]
1950-2000,bard,2.423419930205506e-05,[14284]
1950-2000,bardism,2.423419930205506e-05,[14284]
1950-2000,proport,2.423419930205506e-05,[14290]
1950-2000,represent,0.0001938735944164,"[14290, 17420, 17532, 18602, 20001, 23631, 33289, 41073]"
1950-2000,iambic,2.423419930205506e-05,[14299]
1950-2000,sphingolipidos,2.423419930205506e-05,[14306]
1950-2000,newborn,9.693679720822024e-05,"[14311, 17391, 37264, 41801]"
1950-2000,herodia,2.423419930205506e-05,[14325]
1950-2000,borneo,2.423419930205506e-05,[14331]
1950-2000,zen,2.423419930205506e-05,[14336]
1950-2000,barton,4.846839860411012e-05,"[14360, 33737]"
1950-2000,gleni,2.423419930205506e-05,[14360]
1950-2000,seferi,2.423419930205506e-05,[14363]
1950-2000,sikh,4.846839860411012e-05,"[14385, 25919]"
1950-2000,intellectuel,2.423419930205506e-05,[14396]
1950-2000,lawn,4.846839860411012e-05,"[14411, 31895]"
1950-2000,bowl,4.846839860411012e-05,"[14411, 31895]"
1950-2000,sorg,2.423419930205506e-05,[14418]
1950-2000,vallotton,2.423419930205506e-05,[14425]
1950-2000,sewerag,2.423419930205506e-05,[14431]
1950-2000,vitoria,2.423419930205506e-05,[14434]
1950-2000,squid,2.423419930205506e-05,[14441]
1950-2000,ideal,2.423419930205506e-05,[14451]
1950-2000,jong,2.423419930205506e-05,[14453]
1950-2000,oek,2.423419930205506e-05,[14453]
1950-2000,glengarnock,2.423419930205506e-05,[14454]
1950-2000,hinduism,9.693679720822024e-05,"[14472, 29214, 39489, 40694]"
1950-2000,antisoci,2.423419930205506e-05,[14474]
1950-2000,ching,2.423419930205506e-05,[14493]
1950-2000,kingdom,4.846839860411012e-05,"[14497, 20264]"
1950-2000,discuss,2.423419930205506e-05,[14501]
1950-2000,magic,0.0002423419930205,"[14505, 19590, 20998, 22959, 25967, 26624, 28840, 31543, 40176, 41654]"
1950-2000,soliloquy,2.423419930205506e-05,[14506]
1950-2000,sens,9.693679720822024e-05,"[14510, 21274, 36118, 37124]"
1950-2000,sensat,7.270259790616518e-05,"[14510, 21274, 37124]"
1950-2000,climatolog,2.423419930205506e-05,[14512]
1950-2000,relief,0.0001211709965102,"[14558, 14574, 17989, 26380, 38245]"
1950-2000,letterhead,2.423419930205506e-05,[14563]
1950-2000,geochemistri,4.846839860411012e-05,"[14565, 25859]"
1950-2000,predict,7.270259790616518e-05,"[14575, 23936, 41393]"
1950-2000,dramat,4.846839860411012e-05,"[14598, 41844]"
1950-2000,violent,4.846839860411012e-05,"[14599, 31768]"
1950-2000,boulez,2.423419930205506e-05,[14605]
1950-2000,revu,9.693679720822024e-05,"[14611, 15754, 18378, 29451]"
1950-2000,africa,7.270259790616518e-05,"[14619, 19107, 35979]"
1950-2000,doyl,4.846839860411012e-05,"[14624, 35844]"
1950-2000,conan,2.423419930205506e-05,[14624]
1950-2000,gloucestershir,2.423419930205506e-05,[14626]
1950-2000,liberti,2.423419930205506e-05,[14628]
1950-2000,advanc,4.846839860411012e-05,"[14631, 41759]"
1950-2000,homer,2.423419930205506e-05,[14632]
1950-2000,buck,2.423419930205506e-05,[14633]
1950-2000,playhous,2.423419930205506e-05,[14633]
1950-2000,pa,2.423419930205506e-05,[14633]
1950-2000,member,4.846839860411012e-05,"[14634, 23174]"
1950-2000,causat,2.423419930205506e-05,[14669]
1950-2000,hunger,2.423419930205506e-05,[14676]
1950-2000,stonewar,2.423419930205506e-05,[14698]
1950-2000,amphibian,7.270259790616518e-05,"[14743, 25113, 28802]"
1950-2000,pesticid,0.0001938735944164,"[14744, 19707, 22098, 30010, 34783, 36571, 38742, 41637]"
1950-2000,greenhous,7.270259790616518e-05,"[14747, 26974, 41415]"
1950-2000,dentist,2.423419930205506e-05,[14748]
1950-2000,monkland,2.423419930205506e-05,[14772]
1950-2000,miss,7.270259790616518e-05,"[14780, 15714, 28419]"
1950-2000,ephemera,4.846839860411012e-05,"[14784, 25505]"
1950-2000,censu,2.423419930205506e-05,[14790]
1950-2000,undercount,2.423419930205506e-05,[14790]
1950-2000,geotherm,9.693679720822024e-05,"[14791, 18416, 23947, 34817]"
1950-2000,freshwat,7.270259790616518e-05,"[14806, 34810, 36641]"
1950-2000,rochdal,2.423419930205506e-05,[14808]
1950-2000,bacteria,4.846839860411012e-05,"[14814, 18870]"
1950-2000,heal,0.0001211709965102,"[14816, 19629, 20807, 28786, 39118]"
1950-2000,teenag,0.0001211709965102,"[14847, 15650, 29641, 36616, 41122]"
1950-2000,hawk,2.423419930205506e-05,[14848]
